id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,prim14_party,prim14_rep_gov,prim14_rep_gov_other,gov14_quin_raun,gov14_quin_raun_other,gov14_quin_brady,gov14_quin_brady_other,gov14_quin_dill,gov14_quin_dill_other,gov14_quin_ruth,gov14_quin_ruth_other,fix_deficit_il14,tax_temp_inc1,tax_temp_inc2,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_sales,tax_services,gamble_exp,tax_pen_ssi,tax_ret_inc,pen_refbill,term_total_yrs,term_leader,term_resp,term_expert,term_fresh,term_lobby,crpt_city_com,crpt_county_com,crpt_city_impact,crpt_state_com,crpt_st_impact,crpt_fed_com,crpt_fed_impact,gun_own,schoolgrd,schoolgrd_tax,gun_conceal_expt,gun_conceal_safe,local_ce,national_ce,news_accurate,say_from,say_from_other,q46_a1,q46_a2,q46_a3,q46_a4,q46_a5,q46_a6,q46_a7,q46_a8,q46_a9,q46_a10,q46_a11,q46_a12,q46,hc_medicaid,hc_ins_quality,hc_ins_cost,hc_get_ins,hc_delayed,hc_condition,abort_leg,lg_coup_rts,education,ideology,party_aff,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,born_again,zip,age,birth_yr,rac_eth,rac_eth_other,hh_inc,news_loc_tv,news_nat_np,news_npr,news_radio,news_msnbc,news_fox,news_cnn,news_bbc,news_huffpo,news_comedy,news_social,news_oth_dum,news_oth_word,news_no_contact
49110,2,1, , ,1,1,1,2,2,1,4,3, , ,9, ,1, ,1, ,9, ,2,4,3,1,1,9,2,1,1,2,2,2,3,2,9,3,1,4,3,3,2,9,4,4,3,4,2,4,1,1,1,2,2,8,1,2,2,2, ,1, , , , , , , , , , , , ,2,2,1, ,1,2,3,3,3,4,4,1,2, ,1,1, ,8,60101,8,1955,1, ,3,1,0,0,0,0,0,0,0,0,0,0,0, ,0
52544,2,1, , ,1,1,1,2,2,1,3,9, , ,1, ,3, ,1, ,1, ,3,2, ,2,1,2,1,2,2,1,2,2,2,1, ,2,1,2,1,3,1,3,4,3,2,4,4,4,4,1,2, ,1,1,3,4,4,2, ,1,11,5,6,7,4, , , , , , , ,2,4, ,1,1,4,2,1,4,3,5,1,1, ,2,1, ,1,60506,6,1966,1, ,5,1,0,0,1,1,1,1,0,0,0,1,0, ,0
26238,3,1, , ,1,1,2,9,2,1,2,2, , ,3, ,3, ,3, ,3, ,9,2, ,9,9,1,9,9,9,1,1,2,1,2,1,9,1,1,2,4,2,4,3,3,2,4,3,2,2,1,2, ,1,2,2,3,3,88,NORTH WEST,11,1,8, , , , , , , , , , ,2,3, , ,2, ,2,1,6,3,2,1,3, ,5, ,1,5,61201,99,9999,1, ,9,1,0,0,0,0,0,0,1,0,0,1,0, ,0
45671,1,1, , ,1,1,2,2,2,2,5,2, , ,3, ,3, ,3, ,3, ,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,4,1,3,3,3,2,3,2,3,1,2,2, ,2,2,3,3,2,1, ,6,10,5,8,11,1, , , , , , , ,9,3, , ,2, ,1,1,5,2,2,4, , ,5, ,2, ,60607,7,1959,9, ,1,1,0,0,0,1,1,0,1,0,1,1,0, ,0
51063,2,1, , ,1,1,2,2,2,1,2,1,10, ,1, ,1, ,1, ,1, ,3,3,3,2,2,9,2,9,2,1,2,3,4,9, ,3,1,1,2,9,2,4,2,4,3,4,4,4,4,1,9, ,2,2,2,4,3,88,CO COUNTY,4,2,8,6, , , , , , , , , ,1,3, , ,2, ,2,2,5,4,7,4, , ,1,1, ,5,60022,13,1927,1, ,9,0,1,0,1,0,1,0,1,0,0,0,0, ,0
52241,2,1, , ,1,1,1,1,2,1,2,3, , ,3, ,9, ,9, ,3, ,2,4,4,2,2,2,2,9,9,2,2,9,2,2,2,3,3,2,3,4,9,9,4,4,2,4,3,3,2,1,1,1,2,1,2,2,2,1, ,1,3,11,6, , , , , , , , , ,2,3, , ,2, ,2,3,2,3,8,3, ,1,4, ,1,5,60803,10,1946,9, ,5,1,0,1,0,0,1,0,0,0,0,1,0, ,0
44348,1,1, , ,1,1,2,2,2,1,2,1,4, ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,2,2,2,4,2,1,1,4,3,2,2,2,2,4,3,3,3,2,3,2,2,1,1,1,2,2,3,3,1, ,10,1,2,3,5,11, , , , , , , ,2,3, , ,2, ,2,1,6,2,1,1,2, ,4, ,2, ,60605,9,1952,1, ,6,1,1,1,0,1,0,0,0,0,1,1,0, ,0
45551,1,1, , ,1,1,1,2,2,1,1,2, , ,9, ,9, ,2, ,2, ,2,4,9,2,2,2,1,1,2,1,1,4,3,2,1,1,1,1,3,4,1,2,4,4,2,9,1,3,2,2,1,1,1,2,3,4,3,1, ,7,3,11,8,9,2,5,6,1,10,4, , ,2,2,1, ,2, ,1,1,6,3,3,1,1, ,4, ,2, ,60611,12,1938,1, ,7,1,1,1,1,1,1,1,1,1,1,1,0, ,0
50902,2,1, , ,1,1,1,1,1,1,2,9, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,1,1,2,1,2,2,4,4,1, ,1,1,3,1,1,1,4,4,3,1,2,2,2,2,2,1,9,2,2,2,2,3,1, ,1,3, , , , , , , , , , , ,2,1, , ,2, ,3,3,1,5,1,3, ,9,1,1, ,5,60628,13,1929,2, ,3,1,0,1,0,0,0,0,0,0,0,0,0, ,0
44880,1,1, , ,1,1,1,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,2,1,2,2,2,1,2,4,3,3,1,3,2,4,4,2,3,2,2,3,2,2, ,1,2,3,4,3,1, ,8,1,7,2,11,9,10,3, , , , , ,2,3, , ,1,4,1,1,6,2,2,1,1, ,2,1, ,5,60614,4,1975,1, ,7,1,1,1,0,0,0,1,1,1,1,1,0, ,0
27839,3,1, , ,1,1,2,2,2,2,1,9, , ,9, ,1, ,4, ,1, ,3,2, ,2,2,2,2,2,2,2,2,2,2,1, ,3,2,3,3,3,2,3,3,3,4,4,3,3,2,2,1,1,1,8,2,2,3,11, ,5,6,7,1,4,11, , , , , , , ,2,3, , ,2, ,2,1,3,2,9,1,4, ,4, ,1,5,60442,4,1978,1, ,9,1,0,0,1,1,1,1,0,0,0,1,0, ,0
46363,1,1, , ,1,1,2,1,1,2,3,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,1,2,2,1,2,2,2,4,1,2,1,3,1,1,1,4,1,3,4,4,3,4,2,4,2,2,2, ,2,2,3,3,4,1, ,4,2,1,5,7,11, , , , , , , ,2,3, , ,2, ,1,1,5,3,1,1,3, ,1,1, ,5,60616,8,1957,2, ,4,1,1,0,1,1,0,1,0,0,0,1,0, ,0
47125,1,1, , ,1,1,2,9,9,1,3,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,1,2,4,4,2,9,9,1,1,1,3,9,3,9,9,9,3,9,3,4,2,9, ,2,2,4,4,2,1, ,3,5,8,1,7,9, , , , , , , ,2,9, , ,2, ,1,1,5,2,3,3, ,4,3,2, , ,60610,13,1930,1, ,6,1,0,1,0,1,0,1,1,1,0,0,0, ,0
48749,1,1, , ,1,1,1,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,3,2, ,1,2,2,1,1,2,1,1,1,2,1, ,1,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2, ,1,2,3,4,3,6, ,9,8,7,3,2,5,10, , , , , , ,2,3, , ,2, ,1,1,6,3,3,1,2, ,4, ,3, ,60611,5,1970,3, ,7,0,1,1,0,1,0,1,1,1,1,0,0, ,0
46913,2,1, , ,1,1,1,2,2,1,3,3, , ,3, ,2, ,1, ,1, ,2,4,4,2,2,2,2,2,2,9,2,4,2,2,2,3,1,1,2,4,2,2,3,3,4,4,4,4,3,1,1,1,1,2,2,2,2,1, ,1,6,4, , , , , , , , , , ,2,3, , ,2, ,2,3,2,2,5,3, ,1,3,1, ,5,60140,11,1942,1, ,3,1,0,0,1,0,1,0,0,0,0,0,0, ,0
48199,2,1, , ,1,1,1,2,2,1,1,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,2,1,1,3,1, ,2,1,1,1,4,1,4,1,4,9,3,2,3,2,2,2, ,1,8,4,4,3,88,WINNETKA,9,5,8,2,4,3,10, , , , , , ,2,3, , ,1,2,1,1,6,1,2,1,4, ,5, ,1,5,60093,1,1995,1, ,7,0,1,1,1,1,0,0,1,1,1,0,0, ,0
52208,2,1, , ,1,1,1,2,2,1,2,1,1, ,1, ,1, ,1, ,1, ,2,4,4,1,1,1,1,1,1,1,2,2,4,2,2,1,1,1,1,4,1,1,1,9,1,4,3,1,1,2,1,2,1,2,4,4,3,1, ,1,5,7,6,2,4, , , , , , , ,2,3, , ,2, ,1,2,6,5,7,1,1, ,2,1, ,3,60564,7,1962,1, ,9,1,1,0,1,1,1,1,0,0,0,0,0, ,0
52508,2,1, , ,1,1,2,2,2,2,3,3, , ,9, ,9, ,9, ,9, ,2,4,4,2,2,2,1,1,2,1,2,4,2,2,2,9,1,1,3,4,1,3,3,3,3,4,4,4,4,1,2, ,1,1,2,2,2,1, ,1,11,6, , , , , , , , , , ,1,2,1, ,2, ,1,1,3,4,5,1,1, ,5, ,1,5,60073,4,1975,1, ,4,1,0,0,0,0,1,0,0,0,0,1,0, ,0
48603,1,1, , ,1,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,1,2, ,2,2,1,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,1,3,1,2,1,2,2, ,2,2,4,4,4,1, ,7,2,10,1,3,5, , , , , , , ,2,1, , ,2, ,1,1,6,1,1,1,1, ,4, ,8, ,60608,3,1979,1, ,6,1,1,1,0,1,0,1,0,0,1,0,0, ,0
52343,1,1, , ,1,1,1,9,2,2,2,3, , ,9, ,3, ,3, ,3, ,2,1, ,2,2,2,2,2,2,1,2,3,4,2,2,2,1,1,2,3,2,9,4,4,2,3,2,4,4,2,2, ,2,2,4,4,4,1, ,3,2,4, , , , , , , , , , ,2,3, , ,2, ,2,1,6,1,1,1,4, ,1,1, ,5,60605,8,1954,1, ,7,0,1,1,1,0,0,0,0,0,0,0,0, ,0
48561,1,1, , ,1,1,1,1,2,2,3,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,9,9,2,2,2,4,1,2,1,4,3,2,3,4,2,3,3,3,2,3,2,2,2,2,2, ,9,2,4,4,3,1, ,9,5,10,1,2,7, , , , , , , ,2,3, , ,2, ,1,1,6,2,2,2,4, ,4, ,9, ,99999,11,1940,9, ,9,1,1,0,0,1,0,1,0,1,1,0,0, ,0
50967,1,1, , ,1,1,1,2,2,1,3,1,1, ,1, ,1, ,1, ,1, ,2,4,4,2,2,2,1,1,2,1,2,4,2,2,1,4,1,1,1,2,1,3,4,4,3,4,4,3,2,1,2, ,1,8,4,4,2,1, ,1,7,6,2,4, , , , , , , , ,2,3, , ,2, ,2,1,6,5,7,3, ,1,5, ,1,5,60611,11,1942,1, ,7,1,1,0,1,0,1,1,0,0,0,0,0, ,0
52300,1,1, , ,1,1,1,1,1,1,2,9, , ,9, ,9, ,9, ,9, ,3,1, ,2,1,1,2,2,2,1,2,2,3,1, ,1,1,1,9,2,2,3,2,2,2,2,2,2,1,2,2, ,1,2,4,4,2,1, ,7,5,8,1,2,4,3, , , , , , ,1,3, , ,2, ,1,1,6,1,1,3, ,1,5, ,3, ,60601,13,1930,1, ,9,1,1,1,1,1,0,1,1,0,0,0,0, ,0
44061,2,1, , ,1,1,2,2,1,1,2,1,1, ,1, ,1, ,1, ,1, ,3,3,4,2,1,2,1,2,2,2,2,4,4,1, ,1,1,1,1,3,2,4,2,9,2,9,4,3,9,2,2, ,9,2,2,3,2,1, ,7,1,6,2, , , , , , , , , ,2,3, , ,2, ,2,2,6,3,5,3, ,2,1,1, ,5,60060,13,1928,1, ,3,1,1,0,0,0,1,1,0,0,0,0,0, ,0
47646,2,1, , ,1,1,1,2,2,2,3,1,10, ,1, ,1, ,1, ,1, ,1,4,4,1,2,2,1,2,1,2,2,4,3,2,2,4,2,3,2,3,2,3,9,9,9,9,9,9,9,2,2, ,2,2,2,3,2,1, ,1,4,6,7, , , , , , , , , ,2,3, , ,1,3,1,3,5,4,5,1,2, ,3,2, , ,60192,6,1968,1, ,6,1,0,0,1,0,1,1,0,0,0,0,0, ,0
50590,2,1, , ,1,1,2,2,9,1,2,3, , ,9, ,9, ,9, ,9, ,3,3,3,2,1,2,2,1,2,2,9,2,1,2,2,2,1,1,2,4,2,2,9,9,2,3,2,3,3,2,1,1,2,2,2,3,3,5, ,1,7,10,9,11, , , , , , , , ,2,3, , ,2, ,2,1,4,2,2,4, , ,5, ,3, ,60030,3,1980,1, ,7,1,0,0,0,0,0,1,0,1,1,1,0, ,0
51203,2,1, , ,1,1,2,1,1,1,3,2, , ,3, ,3, ,3, ,3, ,2,3,3,2,2,2,2,2,2,2,1,1,1,1, ,4,9,1,2,2,2,4,3,3,2,4,3,3,3,2,9, ,1,2,2,2,3,1, ,1,10,2,11,4, , , , , , , , ,2,3, , ,1,3,2,1,5,2,2,2,4, ,4, ,1,5,60512,8,1957,1, ,9,1,1,0,1,0,0,0,0,0,1,1,0, ,0
43716,2,1, , ,1,1,2,2,2,2,2,1,1, ,1, ,1, ,1, ,1, ,1,3,3,2,1,2,1,1,2,1,2,4,2,1, ,1,1,1,1,4,1,4,1,4,4,4,4,4,4,1,2, ,1,2,3,4,4,5, ,4,1,11, , , , , , , , , , ,2,3, , ,1,4,2,2,3,5,7,1,1, ,3,1, ,5,60067,7,1959,1, ,6,1,0,0,1,0,0,0,0,0,0,1,0, ,0
52680,2,1, , ,1,1,1,1,2,1,1,1,3, ,3, ,1, ,1, ,1, ,3,2, ,2,2,1,2,2,2,2,9,3,4,1, ,4,2,2,4,2,3,4,1,4,2,3,3,2,2,1,2, ,1,8,3,3,3,1, ,11,2,5,3,1,10,7,4, , , , , ,2,3, , ,2, ,2,2,6,3,7,4, , ,2,1, ,3,60068,9,1953,1, ,6,1,1,1,1,1,0,1,0,0,1,1,0, ,0
43841,3,1, , ,1,1,1,1,2,1,2,1,10, ,1, ,1, ,1, ,1, ,2,2, ,2,1,1,2,2,2,1,2,3,3,2,1,2,3,1,2,3,2,3,2,3,2,2,3,3,3,2,2, ,1,9,3,3,4,88,NORTHERN ILLINOIS,2,6,4,10,1,5,7, , , , , , ,2,3, , ,2, ,2,1,6,3,7,1,1, ,2,1, ,5,60050,7,1962,1, ,6,1,1,0,1,1,1,1,0,0,1,0,0, ,0
43790,1,1, , ,1,1,1,1,2,2,3,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,2,1,4,4,2,1,3,1,1,9,4,1,1,3,4,2,3,2,3,2,2,1,1,1,2,3,3,3,1, ,5,7,8,1,2,4,3, , , , , , ,2,3, , ,2, ,1,1,2,2,2,1,1, ,1,1, ,3,60616,5,1969,2, ,6,1,1,1,1,1,0,1,1,0,0,0,0, ,0
46984,1,1, , ,1,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,1,2, ,2,2,2,2,2,2,2,1,1,1,9, ,2,2,2,2,2,1,4,3,3,2,4,2,1,2,2,2, ,1,2,2,3,2,1, ,10,1, , , , , , , , , , , ,2,3, , ,2, ,1,1,5,2,3,1,4, ,4, ,2, ,60614,3,1980,1, ,7,1,0,0,0,0,0,0,0,0,1,0,0, ,0
33707,3,1, , ,1,1,2,2,2,1,3,1,4, ,1, ,1, ,1, ,1, ,3,4,4,1,2,1,2,2,2,2,1,3,1,2,2,2,1,1,1,3,1,4,1,1,2,4,4,4,4,1,2, ,2,1,4,4,2,11, ,5,6,1,7,4, , , , , , , , ,2,3, , ,2, ,2,2,6,2,5,3, ,2,2,1, ,5,62823,11,1941,1, ,3,1,0,0,1,1,1,1,0,0,0,0,0, ,0
44241,1,1, , ,1,1,1,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,1,2,4,1,1, ,1,1,1,2,2,2,2,3,3,2,3,2,3,3,2,2, ,1,2,4,4,3,1, ,5,3,7,9,2,1,11,10,8, , , , ,1,3, , ,2, ,1,1,5,1,1,1,2, ,5, ,3, ,60607,7,1959,1, ,4,1,1,1,0,1,0,1,1,1,1,1,0, ,0
46542,1,1, , ,1,1,1,1,2,2,3,2, , ,3, ,3, ,3, ,3, ,2,4,4,1,1,1,2,1,1,1,2,2,1,1, ,1,1,1,2,4,1,3,4,4,4,4,4,2,2,2,2, ,1,2,4,4,3,1, ,2,11,9,1, , , , , , , , , ,2,3, , ,2, ,1,1,3,3,2,1,1, ,5, ,3, ,60607,7,1962,1, ,7,1,1,0,0,0,0,0,0,1,0,1,0, ,0
52685,1,1, , ,1,1,2,1,2,2,3,9, , ,3, ,9, ,2, ,9, ,2,9, ,2,1,1,9,2,2,1,2,4,4,9, ,3,1,1,1,4,1,3,3,3,2,3,3,9,2,2,2, ,1,2,3,3,3,5, ,1,5,7,3,2,4, , , , , , , ,2,3, , ,2, ,1,1,5,3,3,3, ,1,4, ,1,5,60610,13,1926,1, ,4,1,1,1,1,1,0,1,0,0,0,0,0, ,0
43928,3,1, , ,1,1,2,9,2,2,2,9, , ,9, ,9, ,9, ,9, ,1,1, ,2,2,2,2,2,2,2,1,1,4,9, ,2,1,1,3,4,1,4,1,2,1,3,3,3,3,1,1,1,1,8,2,2,3,11, ,3,11,1,2, , , , , , , , , ,2,2,1, ,2, ,2,1,5,3,3,3, ,3,5, ,1,5,62901,9,1950,1, ,6,1,1,1,0,0,0,0,0,0,0,1,0, ,0
46751,3,1, , ,1,1,1,1,2,1,3,9, , ,9, ,3, ,9, ,1, ,3,1, ,2,2,2,2,1,2,2,2,2,2,2,1,3,1,1,1,4,2,2,3,3,1,3,2,3,2,2,1,1,1,1,4,4,2,88,MIDWEST,8,4,3,1,5,7, , , , , , , ,2,3, , ,2, ,1,1,5,3,8,3, ,3,2,1, ,1,62052,12,1937,1, ,9,1,0,1,1,1,0,1,1,0,0,0,0, ,0
47450,3,1, , ,1,1,1,2,2,9,3,1,10, ,9, ,9, ,9, ,9, ,1,4,4,2,9,2,2,9,1,1,1,2,4,1, ,1,1,1,2,9,2,2,1,9,1,3,3,2,3,9,2, ,1,2,2,3,3,88,NORTHWESTERN,2,4,3,7,8,6, , , , , , , ,2,3, , ,2, ,2,2,6,3,5,3, ,4,1,1, ,5,99999,99,9999,1, ,9,0,1,1,1,0,1,1,1,0,0,0,0, ,0
48805,3,1, , ,1,1,1,1,2,2,3,3, , ,1, ,3, ,1, ,3, ,3,1, ,2,2,1,2,2,2,2,2,4,3,2,2,3,4,3,4,2,3,1,4,4,3,3,4,3,3,2,2, ,2,2,4,4,4,6, ,4,3,7,1,9,8,5,2,11,10, , , ,2,3, , ,2, ,2,1,6,2,3,3, ,3,2,1, ,5,62704,10,1944,2, ,5,1,1,1,1,1,0,1,1,1,1,1,0, ,0
50960,2,1, , ,1,1,2,1,2,2,2,2, , ,3, ,3, ,3, ,3, ,2,3,3,2,2,1,2,1,2,1,2,2,4,1, ,1,1,1,2,4,1,4,4,4,3,4,3,2,2,2,2, ,2,2,4,4,3,1, ,10,3,8,4,11,5,2,7,1,9, , , ,2,3, , ,2, ,1,1,4,3,1,1,1, ,3,1, ,5,60004,99,9999,1, ,9,1,1,1,1,1,0,1,1,1,1,1,0, ,0
51544,2,1, , ,1,1,1,9,2,9,2,9, , ,9, ,9, ,3, ,3, ,3,3,2,2,2,2,2,2,2,2,1,3,2,1, ,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2, ,1,2,3,3,3,2, ,1,2,7,10,8,9,5,11,3, , , , ,2,3, , ,2, ,1,1,6,3,3,1,4, ,4, ,2, ,60015,8,1955,1, ,9,1,1,1,0,1,0,1,1,1,1,1,0, ,0
52674,2,1, , ,1,1,1,1,9,1,2,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,1,1,1,2,2,1,2,2,1,2,9,2,1,1,2,2,1,4,4,4,3,3,2,2,2,2,2, ,1,8,3,3,4,1, ,7,3,2,10,1, , , , , , , , ,2,3, , ,2, ,1,1,6,3,3,3, ,1,3,2, , ,60022,12,1935,1, ,5,1,1,1,0,0,0,1,0,0,1,0,0, ,0
48530,2,1, , ,1,1,2,2,2,1,2,1,4, ,1, ,1, ,1, ,1, ,2,3,2,1,1,1,1,1,1,2,1,2,2,2,2,4,1,2,1,3,2,2,3,3,2,3,2,3,2,2,2, ,1,1,2,3,2,5, ,3,1,11,2,6,7,4,5,10, , , , ,1,2,1, ,2, ,2,1,6,4,7,3, ,3,4, ,1,5,60031,12,1935,1, ,4,1,1,1,1,1,1,1,0,0,1,1,0, ,0
51209,2,1, , ,1,1,1,2,2,1,4,1,2, ,1, ,1, ,1, ,1, ,3,4,4,1,2,1,2,1,1,2,2,3,1,2,2,2,1,1,1,4,1,4,1,1,1,4,4,4,4,1,1,1,2,1,3,3,3,2, ,2,6,1,4, , , , , , , , , ,2,3, , ,2, ,2,1,5,3,7,1,1, ,4, ,1,5,60014,11,1943,1, ,5,1,1,0,1,0,1,0,0,0,0,0,0, ,0
44322,1,1, , ,1,1,2,1,1,1,3,3, , ,3, ,3, ,3, ,3, ,3,2, ,2,1,1,2,2,2,2,2,2,4,2,1,3,2,2,2,3,2,3,4,4,2,4,2,4,2,2,2, ,2,2,3,4,3,1, ,2,9,1,4,11,7,5,10,3, , , , ,2,3, , ,1,4,2,2,5,2,2,2,4, ,4, ,2, ,60608,3,1979,8,ASIAN & WHITE,4,1,1,1,1,1,0,1,0,1,1,1,0, ,0
48382,2,1, , ,1,1,1,1,1,1,1,3, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,2,2,3,4,2,2,3,2,3,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,3,3,3,5, ,6,2,1,4,3, , , , , , , , ,2,3, , ,2, ,3,3,2,4,7,4, , ,4, ,1,2,60160,7,1959,1, ,1,1,1,1,1,0,1,0,0,0,0,0,0, ,0
50264,2,1, , ,1,1,1,2,2,2,3,1,2, ,1, ,9, ,1, ,9, ,2,4,4,9,1,2,1,2,2,2,2,3,4,2,1,3,1,1,1,4,1,4,4,3,3,3,4,4,4,1,1,2,1,1,3,4,1,88,NORTHWESTERN ILLINOIS,9,11,4,6, , , , , , , , , ,1,3, , ,1,1,3,3,2,5,5,3, ,1,1,1, ,2,60110,10,1945,1, ,9,0,0,0,1,0,1,0,0,1,0,1,0, ,0
52068,2,1, , ,1,1,2,2,2,1,2,1,10, ,1, ,3, ,3, ,1, ,3,4,4,2,2,2,2,2,1,2,2,4,4,2,2,4,1,1,1,4,2,1,3,2,2,4,2,4,2,2,1,1,2,2,4,2,2,5, ,2,7,8,5,4,6,1,3, , , , , ,1,2,1, ,1,2,2,1,4,4,5,3, ,3,1,1, ,2,60119,11,1942,1, ,3,1,1,1,1,1,1,1,1,0,0,0,0, ,0
44634,1,1, , ,1,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,2,2, ,2,1,2,1,2,2,9,1,9,2,1, ,2,2,2,2,3,2,3,4,4,3,4,3,3,3,2,2, ,1,2,3,3,3,1, ,2,1,5,4, , , , , , , , , ,2,3, , ,2, ,1,1,6,3,1,1,2, ,2,1, ,5,60616,99,9999,2, ,4,1,1,0,1,1,0,0,0,0,0,0,0, ,0
46386,1,1, , ,1,1,2,2,2,1,2,3, , ,3, ,3, ,1, ,3, ,3,2, ,2,1,2,2,2,2,1,2,2,3,2,1,2,4,4,4,1,4,1,3,3,3,3,3,3,4,2,1,1,1,2,3,3,2,5, ,1,7,2,3,6,5,8, , , , , , ,2,2,1, ,2, ,1,1,6,3,9,1,2, ,3,9, , ,60610,10,1948,1, ,9,1,1,1,0,1,1,1,1,0,0,0,0, ,0
51412,1,1, , ,1,1,1,2,2,2,1,1,3, ,1, ,1, ,1, ,1, ,2,4,4,1,1,1,1,1,1,1,2,4,1,2,2,2,1,1,2,4,1,4,4,3,3,3,2,3,3,1,1,2,2,1,4,4,2,1, ,8,11,1,5,2,4,9,7,6, , , , ,2,3, , ,2, ,2,1,6,5,7,1,4, ,4, ,1,5,60611,3,1980,1, ,7,1,1,0,1,1,1,1,1,1,0,1,0, ,0
27473,3,1, , ,1,1,1,2,2,1,3,1,10, ,1, ,1, ,1, ,1, ,9,3,3,9,1,2,2,9,2,2,2,3,2,9, ,9,1,1,1,4,1,3,2,3,2,4,4,4,4,1,1,1,1,1,4,4,2,6, ,6,5,10,1, , , , , , , , , ,2,3, , ,2, ,2,2,1,5,7,3, ,1,4, ,1,5,61820,13,1926,1, ,3,1,0,0,0,1,1,0,0,0,1,0,0, ,0
52648,2,1, , ,1,1,1,1,9,1,2,2, , ,3, ,3, ,3, ,3, ,8,2, ,2,2,1,2,2,2,2,9,3,4,2,9,2,1,1,2,1,3,2,2,4,1,4,2,3,2,2,2, ,2,2,4,4,3,1, ,4,2,3,1,8, , , , , , , , ,9,3, , ,9, ,1,1,5,1,1,1,1, ,5, ,3, ,60631,6,1966,1, ,9,1,1,1,1,0,0,0,1,0,0,0,0, ,0
44310,2,1, , ,1,1,1,2,2,1,2,1,3, ,8,WRITE IN,1, ,1, ,1, ,2,4,4,1,1,1,2,1,1,2,2,4,4,2,2,9,3,3,4,4,4,1,2,2,1,4,4,4,4,1,9, ,2,1,4,4,4,11, ,9,11,7,10,2,6,4,1,5, , , , ,2,3, , ,2, ,2,1,5,3,9,2,1, ,5, ,1,5,60543,8,1957,1, ,7,1,1,0,1,1,1,1,0,1,1,1,0, ,0
46139,2,1, , ,1,1,1,9,2,1,3,2, , ,9, ,9, ,9, ,9, ,2,9, ,2,2,2,1,1,2,2,2,3,1,2,2,9,3,2,3,3,3,4,4,4,3,4,3,4,3,2,2, ,1,1,3,3,2,88,NORTHEAST ILLINOIS,7,3,5,2,4,1,6,8, , , , , ,2,3, , ,2, ,9,2,2,3,1,1,1, ,4, ,2, ,60429,7,1960,2, ,2,1,1,1,1,1,1,1,1,0,0,0,0, ,0
52060,1,1, , ,1,1,1,1,9,1,1,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,1,2,2,2,1,2,2,2,1,2,1,2,4,2,1,1,1,4,3,3,9,3,3,3,4,2,2, ,2,9,3,4,4,1, ,1,6,5,7,2, , , , , , , , ,9,9, , ,2, ,1,1,6,2,1,3, ,1,3,1, ,5,60605,12,1935,1, ,5,1,1,0,0,1,1,1,0,0,0,0,0, ,0
18559,3,1, , ,1,1,2,1,2,9,3,9, , ,4, ,3, ,9, ,9, ,2,9, ,2,2,2,1,2,2,2,2,3,4,2,2,1,1,2,2,4,1,4,3,3,3,4,4,4,4,2,1,2,1,2,4,3,2,99, ,9,10,4,1,8,11,3,6, , , , , ,2,9, , ,2, ,2,3,5,1,1,1,9, ,1,1, ,1,62269,6,1964,2, ,9,1,0,1,1,0,1,0,1,1,1,1,0, ,0
45015,1,1, , ,1,1,1,2,2,2,2,1,1, ,1, ,1, ,1, ,1, ,2,3,4,1,1,9,1,2,2,1,2,1,1,2,2,4,1,1,1,4,1,4,4,3,2,4,2,2,1,2,2, ,2,2,3,3,3,1, ,10,9,2,1,6, , , , , , , , ,2,3, , ,2, ,1,3,5,4,7,1,4, ,5, ,1,5,60611,3,1982,1, ,7,1,1,0,0,0,1,0,0,1,1,0,0, ,0
