id,area,rwdirusa,rwdiril,rwdirlocal,qlife,redist_hat,redist_neutral,redist_commis,app_pres_oba,firstam_1,firstam_2,firstam_3,firstam_4,firstam_5,firstam_6,firstam_7,firstam_8,firstam_9,firstam_10,firstam_11,firstam_12,firstam_13,firstam_14,massmedia,press_free,teapar_know,app_teapar,teapar_vote,gen10_vote,gen10_pollplace,gen10_house,gen10_enthu,term_lim_10,term_leader,cf_lim_judic,cf_pub_judic,cf_lim_leader,prim_nodeclr,fix_deficit_il10,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_inc10,tax_sales,tax_services1,tax_services2,gamble_exp,sell_il_asset,gen10_gov,gen10_gov_no3,gen10_ussen,gen10_ussen_no3,recall_today,recall,abort_leg,lg_coup_rts,lg_mil_open,death_pen,betteroff_now,betteroff_1yr,poltol_vers,poltol_frs,poltol_frs_rep,poltol_frs_dem,poltol_frs_wom,poltol_frs_teapar,poltol_frs_lds,poltol_fru,poltol_fru_rep,poltol_fru_dem,poltol_fru_wom,poltol_fru_teapar,poltol_fru_lds,poltol_you_rep,poltol_you_dem,poltol_you_wom,poltol_you_teapar,poltol_you_lds,gender,education,ideology,party_aff,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,christian_type,birth_yr,zip,rac_eth,rent_own,hh_inc,zip1,fips,adi,dma,msa,nielson,census,firam_pres,firam_spe,firam_relig,firam_pet,firam_asmbly,firam_tot,firam_none1,firam_other,firam_none2
032827,1,2,2,2,2,4,3,3,4,2,5, , , , , ,6, , , , , , ,2,3,1,2,3,1,1,1,1,4,4,1,4,1,4,2,2,1,2,1,1,2,2,2,2,1, ,1,1,2, ,2, ,2,2,2,2,4,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,5,4,6,1,1, ,5, , , , , , , , , , , , , ,1965,60638,1,2,5,60629,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
032830,2,2,2,2,3,3,3,3,4,2, , , , , , ,7, , , , , , ,2,1,1,2,1,1,1,1,3,4,2,1,5,5,1,3,1,1,1,1,1,2,1,1,2, ,2,2,2,7, ,6, ,1,1,3,3,3,1,2,2,3, , , , , , , , , , , , ,3,3,2,3,2,1,4,5,4,1,1, ,3, ,4, , , , , , , , , ,5,3,1933,60016,1,2,5,60016,17031,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
032880,3,2,2,2,5,5,5,5,4,6, , , , , , , , , , , , , ,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,2,1,1,1,2,2,1,2,2,1, ,2,1,2, ,2, ,1,1,3,3,4,2,2,2,2, , , , , , ,1,4,0,0,4,0, , , , , ,2,4,4,7,2,1, ,3, ,1, , , , , , , , , ,2,1,1931,62056,1,3,3,62056,17135,834,626,9999,D,3,0,0,0,0,0,0,1,0,1
032883,1,1,2,2,2,4,1,1,2,5,2,3, , , , ,6, , , , , , ,2,1,1,4,2,1,1,2,3,1,1,1,1,2,4,3,2,2,1,2,2,2,1,1,1,1, ,1,2,1, ,1, ,2,2,1,1,1,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,1,5,3,3,5, ,3, , , , , , , , , , , , , , ,1986,60615,1,1,1,60637,17031,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
033024,3,2,2,1,1,2,3,3,4,1,2,3, , , , ,6, , , , , , ,2,3,1,2,3,1,2,1,2,2,3,4,2,4,1,3,2,2,1,2,1,2,1,2,1,1, ,2,3,2, ,2, ,2,2,2,2,1,1,1,1,2, , , , , , ,2, , , , , , , , , , ,1,6,4,7,4, ,1,80, , , , , , , , , , , ,5,2,1949,61874,1,3,6,61821,17019,834,116,1658,C,3,1,1,1,0,0,3,0,0,0
033033,2,1,2,2,1,3,3,2,1,2, , , , , , ,5, , , , , , ,2,3,1,4,2,2, ,2,2,2,2,3,3,3,1,2,1,1,1,1,1,1,2,2,2,1, ,1,2,1, ,1, ,2,2,1,1,2,1,1,1,3, , , , , , , , , , , , ,2,1,1,2,1,2,6,2,2,5, ,3, , , , , , , , , , , , , , ,1980,60004,1,2,6,60004,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
033037,3,2,2,2,1,4,3,3,1,2, , , , , , ,6, , , , , , ,2,4,1,2,3,1,1,1,4,1,4,1,4,5,1,3,2,3,2,3,2,2,2,1,1,2, ,1,1,2, ,2, ,1,1,2,2,1,2,2,3,1,1,2,1,3,2,0, , , , , , , , , , , ,2,6,3,4,2,1, ,5, , , , , , , , , , , , , ,1957,61832,1,2,6,61832,17183,834,116,1918,C,3,0,1,0,0,0,1,0,0,0
033076,2,2,2,2,4,3,2,3,4,2, , , , , , ,5, , , , , , ,1,4,1,2,4,1,1,1,1,1,1,1,4,2,1,5,2,2,2,2,3,2,2,2,2, ,2,2,2,2, ,2, ,1,2,3,3,4,1,2,2,3, , , , , , , , , , , , ,1,2,1,1,1,1,3,5,7,1,1, ,3, ,4, , , , , , , , , ,2,3,1956,60002,1,2,4,60002,17097,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
033077,2,1,3,1,1,3,2,2,2,2, , , , , , ,1, , , , , , ,2,4,2,3,2,1,1,2,2,1,2,1,2,1,3,3,2,2,2,2,2,2,2,1,1, ,1,1,2,1, ,1, ,1,1,1,1,2,2,3,2,3, , , , , , , , , , , , ,1,1,1,3,1,1,2,3,1,5, ,3, , , , , , , , , , , , , , ,1958,60525,1,2,2,60558,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
033169,2,1,2,1,3,4,1,4,2,2, , , , , , ,7, , , , , , ,2,3,2,5, ,2, ,3,3,1,1,1,3,2,1,2,2,1,2,2,2,2,1,1,2,1, ,1,1,5,3,1, ,1,1,1,1,1,1,1,3,2, , , , , , ,1,0,4,4,5,0, , , , , ,2,6,2,4,4, ,1,80, , , , , , , , , , , ,5,2,1952,60538,1,2,5,60506,17089,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
033170,1,1,1,2,3,3,2,3,2,2, , , , , , ,3, , , , , , ,2,1,2,4,2,1,2,2,2,2,2,2,4,2,3,2,2,2,1,1,2,1,2,2,2,2, ,2,2,5,1,4,1,2,2,3,3,4,1,2,1,3, , , , , , , , , , , , ,2,1,2,2,2,1,2,4,3,1,1, ,18, , , , , , , , , , , ,1,3,1950,60652,2,2,7,60629,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
033177,1,3,2,2,2,3,2,2,1,6, , , , , , , , , , , , , ,2,1,2,3,2,1,1,2,2,3,3,4,4,4,4,5,2,1,2,2,2,2,2,2,2, ,2,2,2,7, ,6, ,2,2,3,3,4,3,1,1,2, , , , , , ,2, , , , , , , , , , ,1,7,6,8,6, ,9, , , , , , , , , , , , , , ,1900,99999,7,7,8,60628,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
033202,1,1,2,2,4,2,2,2,2,6, , , , , , , , , , , , , ,3,1,1,4,2,1,1,2,1,1,1,1,3,4,1,2,2,2,1,1,2,1,1,2,2,1, ,1,2,2, ,1, ,1,1,2,1,1,1,2,1,1,1,0,3,3,1,3, , , , , , , , , , , ,2,4,2,1,2,1, ,5, , , , , , , , , , , , , ,1942,60617,1,2,3,60617,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
033259,3,2,2,2,2,3,2,2,4,2, , , , , , ,6, , , , , , ,2,1,1,6, ,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2, ,1,1,2, ,2, ,1,1,2,3,2,1,3,1,2, , , , , , ,1,4,0,2,0,2, , , , , ,1,3,3,8,4, ,1,5, , , , , , , , , , , , , ,1957,61348,1,2,3,61348,17099,196,140,9999,C,3,0,1,0,0,0,1,0,0,0
033417,2,1,1,1,2,5,2,2,1,2, , , , , , ,6, , , , , , ,2,1,1,4,2,1,1,2,2,2,2,4,4,4,1,2,2,1,2,1,2,2,1,2,2,1, ,1,1,1, ,1, ,2,2,2,1,1,2,1,1,3, , , , , , , , , , , , ,2,1,1,2,3,1,5,3,3,2,1, ,7, , , , ,3, , , , , , ,2,3,1953,60478,2,2,5,60430,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
