DownSt_NW,vet_1recodecol,vet_2recodecol,Area618,AreaSE618,Longitude,DownSt_South,UnionDum,pen_bnkil_dum,Area4,id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_K12,cuts_he,cuts_uni31,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_inc_temp,tax_temp_inc45,tax_inc_mil,tax_inc_grad,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_rights,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideology2,party_leans,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,neighborhood,hhinc1,party_aff1,ideology,vet_self,vet_dum_ue,vet_dum_underem,vet_dum_ptsd,vet_dum_va,vet_dum_phy,vet_dum_vbi,vet_dum_homeless,vet_dum_tech,vet_dum_college,vet_dum_sui,vet_dum_drug,vet_dum_famrel,vet_dum_other,vet_dum_DKNR,vet_1recode,vet_2recode,vet_cc_econ,vet_cc_mental,vet_cc_health,vet_cc_va,vet_cc_edu,vet_cc_other,vet_cc_DKNR,vet_cc_respect,N3_cat,N4_cat,City,County,Latitude,Chicago,CollarCounty,Cook_NoChi,Chi_Suburbs,DownState,area_chi,area_suburbs,area_downstate,vet_family2,AreaCode,vet_va_health,app_rau_col,app_kirk_col,app_oba_col,app_dur_col,vet_you_fam,feel_priv_col,feel_pub_col,feel_mus_col,feel_lds_col,RE_Col,usa_1,rway_usa,rway_il,rway_local,N3_B,RE_W,N3_ORE,RE_B,N3_W,RE_ORE,Age_col,Age__1,Age__2,Age__3,Age__4,HHI_Col,BA_yes,Female,Emp__FT,Emp__PT,Emp__Ret,Emp__Not,Emp__DKNR,Dem,Ind,Rep,Party__DKNR,Lib,Mod,Con,vet_va_health2,Generation,hhinc,party_aff,rac_eth
1,1,2,0,0,87.78,0,0,0,2,039399,2,1, , ,1,1,2,1,2,1,3,1,9,5,5,5,2,2,2,2,2,2,2,2,2,3,1,2,2,3, ,1,1,5,3,2,2,2,2, ,2,3,1, ,3, ,0,5,5,7,7,7,7,5,3,4,2,2,1,1,5,5,2,2,4,6,3,1,1, ,2,3,1, ,2,5,2,60302,9,1950,2, ,7,5,1,9,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,3,3,Oak Park,Cook,41.88,0,0,1,1,0, , , ,2,312708773,0,1,9,3,3,4,5,5,1,1,2,1,1,0,1,0,0,0,1,1,0,3,0,0,1,0,4,0,1,1,0,0,0,0,1,0,0,0, , , ,2,2,2,1,2
1,2,4,0,0, ,0, ,1,2,041248,2,1, , ,1,1,1,1,3,1,2,9,2,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1, ,1,1,1,4,2,2,1,1, ,2,1,3, ,8, ,0,6,1,7,7,7,3,1,1,1,1,1,1,1,1,2,2,3,5,2,3,4, , , ,3,1, ,2,5,1,60063,9,1954,1, ,8,7,1,1,2, , ,1, , , , ,1, , , , , , ,3,8,0,1,0,0,1,0,0,0,3,3, , , ,0,0,0, , , , , ,1,0,0,9,1,3,3,3,1,1,1,2,1,1,1, ,1,0,1,0,0,1,0,3,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,4,1,1
1,2,3,0,0,88.07,0,0,1,2,042550,2,1, , ,1,1,2,2,2,2,5,5,3,1,1,3,2,2,2,3,2,1,2,1,2,1,1,2,2,2,4,1,1,1,2,1,1,4,1, ,1,3,3, ,13,DISABILITY PAYMENTS,7,1,0,5,5,2,2,5,0,2,1,3,2,2,3,3,5,5,6,4,5,1,2, ,2,3,1, ,2,5,1,60139,5,1971,1, ,5,5,3,3,2, , ,1, , , , , , , , , ,1, ,3,4,0,1,0,1,0,0,0,0,2,2,Glendale Heights,Dupage,41.92,0,0,0, , , , , ,1,630,1,3,2,1,1,3,2,2,5,5,1,2,0,0,0,0,1,1,0,0,0,2,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2,3,1
1,1,2,0,0,87.87,0,0,0,2,044789,2,1, , ,1,1,2,3,2,3,2,9,4,4,4,5,2,2,2,2,2,2,2,2,2,2,1,3, ,2,1,1,1,3,5,3,1,1,1, ,2,2,1, ,3, ,7,3,3,7,0,0,0,0,0,1,2,2,3,2,1,1,2,1,5,4,5,1,1, ,2,1,2, , ,5,2,60448,8,1959,1, ,7,3,3,3,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,3,3,Mokena,Will,41.53,0,1,0, , , , , ,2,708815,0,9,3,3,3,4,1,1,1,1,1,3, ,0, ,0,1,0,0,1,0,3,0,0,1,0,2, ,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,3,1
1,2,8,0,0,87.9,0,0,0,2,046755,2,1, , ,1,1,1,2,2,1,3,2,9,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,3,1,1,2,3,2,2,2,1, ,2,2,3, ,13,I THINK TRANSPORTATION; LIKE THE DISABILITIES THEY HAVE; SOMETIMES THEY ARE AMPUTATED,0,3,3,2,7,7,2,1,1,2,2,2,2,1,3,3,1,2,5,4,9,2,1, ,2,3,2, , ,5,2,60016,1,1990,3, ,9,4,9,3,2, , ,1, , , , , , , , , ,1, ,3,13,0,1,0,0,0,1,0,0,2,4,Des Plaines,Cook,42.03,0,0,1,1,0, , , ,2,630847773224,0,1,9,1,1,4,2,2,1,1,3,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,3, ,0,0,1,0,0,0,0,0,0,1,0,0,1,2,4,2,9,3
1,9,9,0,0,87.68,0,1,1,2,044818,2,2,1,1, ,1,1,3,2,1,2,1,3,3,3,2,1,2,2,2,2,2,2,1,2,3,1,2,2,2,4,1,3,1,5,1,1,1,1, ,2,2,14, , , ,0,6,6,7,7,6,6,5,5,3,1,3,4,4,1,1,5,5,5,4,2,1,1, ,1,2,1, ,2,5,1,60625,6,1967,1, ,10,6,1,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773847,0,1,2,2,2,3,1,1,5,5,1,3, ,0,1, ,1, ,0, ,0,3,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,3,3,1,1
 ,9,9,0,0, ,0,1,1,1,041651,1,2,1,1, ,1,2,1,1,1,2,5,5,5,5,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2,4,3,3,1,1,2, ,2,1,14, , , ,0,1,0,7,0,7,7,0,0,1,1,2,1,3,1,5,5,5,2,5,9,3, ,5,1,6, ,9, ,6,1,99999,14,0,7, ,10,9,9,3,6, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10, , , ,0,0,0, , , , , ,1,0,0,3,3,3,3,3,1,5,5,5, ,1,1,1,1, , , , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,9,9,7
 ,9,9,0,0,87.68,0,0,1,1,033557,1,2,1,1, ,1,1,2,2,2,5,1,1,5,5,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1, ,2,1,3,5,2,1,4,1, ,2,1,14, , , ,7,3,7,7,7,4,2,4,5,2,1,1,3,3,1,1,1,1,6,5,1,3, ,1,2,3,9, , ,5,2,60636,12,1938,2, ,9,6,1,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312,0,1,1,3,3,4,1,1,1,1,2,2,0,0,0,0,0,1,1,0,0,4,0,0,0,1,5, ,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,3,1,2
1,3,1,0,0,87.77,0,0,1,2,046626,2,1, , ,1,1,1,1,2,1,3,2,2,4,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,1,2,1,3,2,3,2,1, ,1,3,5, ,7, ,0,4,1,7,7,1,7,0,0,4,1,3,1,4,1,1,1,1,3,4,3,3, ,2,2,5, ,1,2,5,1,60415,13,1928,1, ,7,3,1,3,2, , , , ,1, ,1, , , , , , , ,5,7,1,0,1,0,0,0,0,0,3,3,Chicago Ridge,Cook,41.7,0,0,1,1,0, , , ,1,708,1,1,1,3,1,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,4,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
 ,1,2,0,0,91.13,1,0,1,4,044247,3,2,1,1, ,1,1,2,1,1,2,5,4,1,2,3,2,1,1,2,1,1,2,1,1,1,1,2,2,2,3,2,2,2,2,1,1,1,1, ,2,2,1, ,3, ,3,7,7,4,2,7,7,3,2,1,1,1,2,3,3,3,2,2,5,4,7,1,1, ,2,2,1, ,2,2,2,62321,4,1978,1, ,8,6,3,3,1,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,3,3,Carthage,Hancock,40.41,0,0,0, , , , , ,2,217,0,3,3,1,1,2,2,2,1,1,1,2,0,1,1,0,1,0,0,1,0,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,1
1,9,9,0,0,89.49,0,0,1,3,045422,3,2,1,1, ,1,1,2,2,1,2,4,4,1,2,2,2,1,3,2,1,1,1,2,2,2,1,2,2,2,4,2,2,2,5,1,1,1,1, ,1,2,14, , , ,0,7,1,2,2,7,0,2,5,1,1,1,1,3,3,3,1,1,5,5,5,1,1, ,2,1,1, ,1,5,2,61568,4,1978,1, ,7,9,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Tremont,Tazewell,40.52,0,0,0, , , , , ,2,309,0,3,3,1,1,4,2,2,1,1,1,2,0,0,1,0,1,0,0,1,0,2,0,1,0,0, ,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,3,9,3,1
1,3,1,0,0,90.48,0,1,1,3,047358,3,2,1,1, ,1,1,2,2,2,5,4,9,1,3,2,3,1,3,1,2,3,2,2,2,3,1,2,2,2,2,1,1,3,5,3,1,1,1, ,2,2,4, ,1, ,0,0,0,5,5,0,0,0,0,1,1,1,2,1,1,1,1,1,2,6,9,3, ,1,1,2,1, ,2,2,1,61265,10,1945,1, ,8,5,9,9,1,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,3,3,Moline,Rock Island,41.48,0,0,0, , , , , ,1,309,1,3,9,1,2,1,1,1,1,1,1,2,0,0,0,0,1,0,0,1,0,4,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1, , , ,1,1,2,9,1
1,3,3,0,0,87.94,0,0,0,2,043575,2,1, , ,1,1,2,3,3,3,4,5,9,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,4,2,1,4,1, ,3,3,4, ,5, ,0,7,7,7,7,7,7,7,7,3,2,2,3,1,1,1,1,4,3,1,4,3, ,1,2,5, ,1,2,5,1,60126,10,1949,1, ,7,1,2,1,2, , , ,1,1, , , , , , , , , ,4,5,0,0,1,1,0,0,0,0,3,3,Elmhurst,Dupage,41.89,0,0,0, , , , , ,1,630773708,2,3,9,1,1,3,1,1,1,2,1,3, , , ,0,1,0,0,1,0,4,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,2,1
1,9,9,0,0,87.85,0,0,1,2,046261,2,1, , ,1,1,1,1,2,1,2,4,4,4,4,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,4,1,2,2,2,1,2,1,1, ,1,3,14, , , ,3,7,7,7,7,1,2,0,0,1,1,1,1,1,2,2,2,2,2,3,2,1,1, ,2,5, ,1,2,5,2,60462,9,1954,1, ,7,6,1,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Orland Park,Cook,41.61,0,0,1,1,0, , , ,2,708,0,3,3,3,3,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,3,1,1
1,9,9,0,0,88.12,0,0,1,2,047509,2,1, , ,1,1,1,2,2,2,4,9,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1, ,1,3,14, , , ,0,7,2,7,7,7,7,3,2,3,1,1,2,4,3,3,4,2,3,4,4,1,1, ,2,3,2, , ,5,2,60010,6,1968,4, ,9,7,2,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,4,Barrington,Cook,42.15,0,0,1,1,0, , , ,2,847630312224,0,9,1,1,1,4,2,2,2,1,3,2,0,0,0,0,0,1,0,0,1,3,0,0,1,0,5, ,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,4,2,3
1,1,3,0,0,87.68,0,1,0,2,043081,2,1, , ,1,1,2,2,2,2,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1, ,1,1,2,2,1,1,3,1, ,4,2,1, ,4, ,0,5,5,5,7,5,5,0,0,3,2,2,2,1,2,1,2,3,2,4,2,1,3, ,1,1,1, ,2,5,1,60643,8,1956,1, ,7,4,1,3,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773847,1,3,3,3,3,3,1,1,1,2,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,1
1,3,2,0,0,87.68,0,0,0,2,044034,2,1, , ,1,1,2,2,2,2,4,1,2,4,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,5,5,3,3,4,5, ,2,3,4, ,3, ,0,0,0,7,7,0,0,0,0,3,2,1,1,1,5,2,2,3,3,2,1,3, ,2,2,5, ,1,2,5,1,60659,11,1942,1, ,7,8,1,1,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,1,773312847,1,1,1,3,1,3,5,1,1,2,1,2,0,0,0,0,1,0,0,1,0,4,0,0,0,1, ,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,9,1,1
1,9,9,0,0,87.85,0,0,1,2,044658,2,1, , ,1,1,2,2,2,3,2,4,3,1,1,3,2,1,1,2,1,3,2,3,2,2,2,2,3,2,5,3,1,4,1,1,4,2,1, ,1,3,14, , , ,0,0,6,7,0,5,5,0,0,3,1,1,2,3,3,4,5,5,5,5,7,3, ,5,2,4, ,1,3,5,1,60044,13,1933,1, ,7,8,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Lake Bluff,Lake,42.28,0,1,0, , , , , ,1,847224,0,3,2,1,1,3,2,2,5,5,1,2,0,0, ,0,1,0,0,1,0,4,0,0,0,1, , ,1,0,0,1,0,0,0,0,1,0,0,0,1,2,1,9,3,1
1,3,1,0,0,87.68,0,0,1,2,045893,2,1, , ,1,1,2,1,2,1,2,9,4,5,5,3,2,2,2,2,2,2,2,1,2,2,2,1, ,1, ,1,1,5,4,2,2,1,2, ,2,2,4, ,1, ,0,7,7,7,7,2,7,0,2,3,1,1,1,1,2,1,1,1,5,1,2,3, ,2,2,3,1, ,2,5,1,60640,10,1947,1, ,10,1,1,1,2,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,10,10,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773847,1,9,3,3,3,3,1,1,1,1,1,1,1,0,1, ,1, ,0, ,0,4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,1,1
 ,5,5,0,0,87.83,0,0,1,3,048128,3,1, , ,1,1,1,2,2,1,2,9,4,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1, ,1,2,1,3,2,1,3,1, ,1,3,13,THEY'RE JUST NOT DOING THEIR JOB WITH VETERANS,13,THE INABILITY OF LEGISLATURE TO DO ANYTHING FOR THE PEOPLE; THEY'RE PUTTING MONEY IN THEIR POCKET AND DON'T CARE ABOUT THE PEOPLE,0,7,7,7,7,0,6,0,0,3,1,1,2,1,4,4,5,4,5,4,4,3, ,4,2,1,1, ,2,2,2,60423,12,1935,1, ,3,7,2,3,1, , , , , , , , , , , , ,1, ,18,18,0,0,0,0,0,0,0,1,1,1,Frankfort,Will,41.49,0,1,0, , , , , ,2,815708,0,9,3,1,1,2,2,2,5,2,1,2,0,0,1,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,4,2,1
1,1,3,0,0,88.12,0,0,1,2,041031,2,1, , ,1,1,1,2,2,1,2,5,5,1,2,3,2,2,2,2,1,1,2,1,1,1,2,2,1,1, ,1,2,1,1,2,1,1,1, ,1,3,1, ,4, ,0,7,7,7,7,0,7,0,0,3,1,1,2,1,2,3,2,5,5,4,6,3, ,1,2,5, ,1,2,5,2,60010,12,1937,1, ,8,7,3,3,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Barrington,Cook,42.15,0,0,1,1,0, , , ,2,847630312224,1,3,3,1,1,4,1,2,1,5,1,2,0,0,1,0,1,0,0,1,0,4,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,4,3,1
 ,3,3,1,0,90.13,1,0,0,4,045299,3,2,1,1, ,1,1,2,2,2,5,2,4,1,4,2,2,1,2,2,2,2,2,2,2,1,1,1, ,1, ,1,1,2,5,2,1,3,7,I RELY ON A CARE GIVER,2,3,4, ,13,THEY NEED TO RESTRUCTURE THE VA TOTALLY,2,0,3,3,4,1,0,0,0,3,2,2,2,3,3,2,2,2,3,2,4,3, ,5,2,4, ,1,2,2,1,62201,10,1949,6,NATIVE AMERICAN INDIAN,2,1,2,1,1, , , ,1, , , , , , , , ,1, ,4,4,0,0,0,1,0,0,0,0,1,1,East Saint Louis,St Clair,38.61,0,0,0, , , , , ,1,618,1,1,3,1,3,1,2,1,1,1,3,2,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,2,3
 ,3,2,0,0,88.33,0,0,0,3,030665,3,2,1,1, ,1,1,2,2,1,2,9,1,1,1,2,2,1,1,2,2,2,2,3,2,1,2,1, ,2,2,1,1,2,2,1,3,1,1, ,2,2,4, ,3, ,0,5,0,0,0,5,0,1,0,2,2,3,2,2,2,2,1,2,5,4,5,1,1, ,2,1,1, ,2,5,2,60014,8,1957,1, ,6,5,3,3,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,2,2,Crystal Lake,McHenry,42.23,0,1,0, , , , , ,2,815630312,1,9,1,1,1,4,1,1,1,1,1,2,0,0,1,0,1,1,0,0,0,3,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,1
 ,1,4,1,0,90.15,1,1,1,4,047710,3,2,1,1, ,1,1,1,3,2,4,9,9,4,4,2,2,2,1,1,1,2,2,3,2,2,2,3, ,2,1,1,1,4,2,2,2,1,1, ,1,2,1, ,9, ,3,3,0,3,3,5,3,0,0,1,1,1,2,3,1,1,1,2,4,1,1,3, ,1,1,4, ,1,1,5,1,62002,8,1956,2, ,3,4,1,1,2,1, , , , , , , ,1, , , , , ,1,9,1,0,0,0,1,0,0,0,1,1,Alton,Madison,38.9,0,0,0, , , , , ,1,618,0,9,9,3,3,3,1,1,1,1,2,1,1, ,0,1,0,0,1,0,0,3,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,2,1,2
1,9,9,0,0,87.68,0,0,1,2,046411,2,1, , ,1,1,1,3,1,1,2,9,4,5,5,1,2,3,2,3,1,2,2,1,2,2,1,3, ,2,3,1,1,4,4,3,2,3,7,BY WHEELCHAIR,2,3,14, , , ,0,2,0,7,7,3,4,2,5,1,1,2,2,4,1,1,2,5,2,1,1,3, ,3,2,4, ,8, ,2,1,60643,13,1930,2, ,2,4,1,1,1, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773847,0,9,3,3,3,1,1,1,1,5,2,3, ,1,1,1,0,0,1,0,0,4,0,0,0,1,3, ,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,2,1,2
 ,2,2,1,0,88.95,1,0,1,4,038686,3,2,1,1, ,1,1,2,3,1,2,9,9,4,1,3,2,3,2,1,2,2,2,1,2,2,1,2,1,2,2,3,3,2,5,2,2,1,1, ,4,2,11, ,10, ,0,3,3,7,2,0,1,0,0,3,1,1,2,2,1,1,5,5,4,3,8,2,1, ,2,4, ,1,2,5,2,62881,9,1952,1, ,10,4,9,2,2, , , , , , , , , ,1,1, , , ,11,10,0,1,0,0,0,0,0,0,10,10,Salem,Marion,38.62,0,0,0, , , , , ,2,618,0,9,9,3,1,4,1,1,5,5,1,2,0, ,1, ,1, ,0, ,0,3,0,0,1,0,3,0,0,0,1,0,0,0, , , , ,0,1,0,2,2,2,9,1
1,9,9,0,0,87.68,0,0,1,2,043137,2,1, , ,1,1,2,2,3,3,3,9,9,5,9,5,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,3,5,2,1,3,6, ,1,3,14, , , ,0,7,5,7,7,0,0,2,9,1,1,3,2,4,1,1,1,5,3,3,1,3, ,5,2,3,2, , ,5,2,60645,14,0,3, ,10,2,1,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312847,0,9,9,3,9,4,1,1,1,5,3,2,0, , , ,0, ,0, ,1, , , , , ,1, ,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,1,3
1,3,2,0,0,87.82,0, ,0,2,022916,2,2,1,1, ,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1, ,2,2,4, ,12, ,0,7,7,7,7,2,1,0,0,1,2,2,2,1,1,1,1,1,5,3,4,4, , , ,3,2, , ,2,2,60096,7,1963,2, ,7,3,2,2,1, , , ,1, , , , , , , ,1, , ,4,12,0,1,0,1,0,0,0,0,3,3,Winthrop Harbor,Lake,42.47,0,1,0, , , , , ,2,847224,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,0,0,1,1,0,3,0,0,1,0,2, ,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,2,2
1,8,9,0,0,87.73,0,0, ,2,048666,2,1, , ,1,1,1,1,3,3,2,9,9,5,5,5,2,3,3,2,3,2,2,3,2,2,3,2,3,2,3,1,1,4,5,3,5,6,5, ,4,3,13,GROWING OLD,14, ,0,7,7,7,7,3,2,0,0,3,3,3,4,1,5,5,5,5,3,2,2,3, ,4,2,5, ,2, ,2,1,60712,13,1920,1, ,7,2,1,1,1, , , , , , , , , , , , ,1,1,13,14,0,0,0,0,0,1,1,0,3,3,Lincolnwood,Cook,42,0,0,1,1,0, , , ,1,773847,0,9,9,3,3,1,5,5,5,5,1,1,1, , ,0,1,0,0,1,0,4,0,0,0,1,1, ,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,1,1
1,2,1,0,0,87.68,0,0, ,2,048972,2,1, , ,1,1,2,1,2,1,4,1,9,5,5,4,2,2,2,2,2,2,2,2,1,1,1,1, ,2,2,1,2,3,3,2,3,4,1, ,3,3,3, ,1, ,6,4,2,7,3,7,3,0,2,3,3,3,1,1,2,2,2,5,6,2,2,1,2, ,2,5, ,2, ,5,2,60645,10,1949,1, ,9,5,1,1,2,1, ,1, , , , , , , , , , , ,3,1,1,1,0,0,0,0,0,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312847,0,1,9,3,3,4,1,1,1,5,1,1,1,0,1,0,1,1,0,0,0,4,0,0,0,1,4, ,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,1,1
 ,3,3,0,0,88.2,0,0,1,3,046484,3,1, , ,1,1,1,1,2,1,2,2,4,4,5,2,1,1,1,2,2,1,2,1,2,1,1,2,1,2,4,1,2,1,1,1,1,1,5, ,1,2,4, ,13,HEALTHCARE,0,1,0,7,7,0,0,0,0,1,1,1,1,2,1,1,2,2,2,3,1,3, ,1,2,4, ,1,2,5,1,60544,9,1953,1, ,7,5,1,2,2, , , ,1, , , , , , , , ,1, ,4,15,0,0,1,1,0,0,0,0,3,3,Plainfield,Will,41.61,0,1,0, , , , , ,1,815630312,2,1,3,3,3,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,1,1
 ,3,1,0,0,88.46,1,0,1,4,047321,3,1, , ,1,1,1,2,1,1,2,5,5,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1, ,1,2,13,DISABILITY; COMING HOME TO NOTHING,1, ,7,7,7,7,7,7,2,0,0,1,1,2,2,3,4,4,1,4,5,5,5,1,1, ,2,1,1, ,1,5,1,61911,6,1969,1, ,7,2,3,3,2,1, , , , , , , , , , , ,1, ,15,1,1,0,1,0,0,0,0,0,3,3,Arthur,Douglas,39.71,0,0,0, , , , , ,1,217,1,3,3,1,3,3,2,2,1,2,1,2,0,1,1,0,1,0,0,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,1,3,1
1,9,9,0,0,87.75,0,0,0,2,041166,2,2,1,1, ,1,1,2,3,1,2,9,4,1,9,2,2,3,2,2,2,2,2,1,2,2,1,2,1,2,4,1,1,1,4,2,3,1,1, ,1,2,14, , , ,5,5,1,7,4,1,0,4,2,2,2,3,3,3,2,2,5,5,3,4,5,3, ,2,2,1,1, ,2,5,1,60453,14,0,1, ,7,4,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Oak Lawn,Cook,41.71,0,0,1,1,0, , , ,1,708312,0,9,3,1,9,3,1,1,5,5,1,2,0, ,1,0,1,0,0,1,0, , , , , ,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,3,1
1,3,1,0,0,87.68,0,0,1,2,043898,2,2,1,1, ,1,2,2,2,2,2,9,4,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,4,2,1,1,1,1,1,3,1, ,1,3,4, ,1, ,0,7,7,7,0,0,0,5,5,1,1,1,2,1,4,4,5,5,3,4,4,3, ,5,2,2,1, ,2,5,2,60638,9,1953,1, ,7,5,2,3,2,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,708773312630,1,9,3,1,1,4,2,2,5,5,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,2,2,2,1
