id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff1,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,hhinc1,Generation,hhinc,party_aff,rac_eth,raunerapp
049050,20160218,1,1,1, , ,1,1,2,2,2,1,1,3,2,1,1,1, ,5, , , , , ,3,3,3,3,3,3,3,3,3,3,3, ,3,3,3,3,3,5,3,1,1,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,2, ,5, ,5,5,2,1,1,1,3, ,2,2,2,1, ,2,5,1,60610,13,1924,1, ,3,1,1,1,1,3
049640,20160219,1,1,1, , ,1,1,2,2,2,2,3,2,2,4,2, , , , ,8, ,1, ,2,2,2,2,2,2,2,1,2,2,1, ,1,2,2,2,2,1,1,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,1,2, ,2,1, ,6,3,2,6,3,3, ,1,2,1,1, ,2,5,1,60610,10,1950,1, ,5,2,2,3,1,1
051360,20160219,1,1,1, , ,1,1,2,1,2,2,3,4,9,2,4, , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1, , ,1,5,3,2,4,2,1,1, ,2,3,1, ,2,5,2,60610,14,0,3, ,9,0,9,2,3,2
053532,20160218,1,1,1, , ,1,1,2,2,2,2,1,1,1,5,4, , , , , , , , ,2,2,2,2,1,2,1,2,2,2,1, ,1,2,2,2,2,4,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,1,5, , ,4,6,4,3,7,3,2,4, ,2,2,1, ,2,5,1,60610,12,1940,1, ,9,1,9,3,1,1
061713,20160220,1,1,1, , ,1,1,2,2,2,2,3,5,4,2,1,4, ,5, , , , , ,1,2,2,1,2,2,2,2,1,2,1, ,1,1,1,1,1,5,3,1,5,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,3,2, ,1, ,1,6,2,1,3,1,2,2, ,2,1,2, , ,5,2,60610,10,1950,1, ,7,2,4,1,1,2
063221,20160220,1,1,1, , ,1,1,2,1,2,2,1,1,4,2,4, , , , , , , , ,3,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2, ,1, ,5,2,1,4,2,3, ,2,2,5, ,3, ,5,2,60610,12,1940,1, ,7,1,4,2,1,1
063321,20160220,1,1,1, , ,1,1,2,2,2,2,2,5,9,2,1,4, ,5, , , , , ,4,2,2,3,3,2,3,2,2,2,2,3,2,2,2,1,1,3,3,2,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2, ,2,5,3,2,2,1,3, ,1,2,6, ,1,1,5,1,60610,12,1941,7, ,1,1,1,1,7,2
064796,20160220,1,1,1, , ,1,1,1,2,2,2,3,2,9,9,2, , , , ,4, ,4, ,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,4,1,4,4,1,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,2,1,1,2,1, , ,1,5,5,9,7,3,1,1, ,2,1,1, ,2,5,1,60610,2,1988,1, ,6,4,3,3,1,1
064993,20160220,1,1,1, , ,1,1,2,2,2,2,2,5,5,4,1,1, ,1, , , , , ,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,3,1,4,1,4,1,8,6,7, , , , , ,0,0,0,0,0,1,1,1,0,2,2,4,1,1, ,1, ,1,1,5,9,4,2,2,1, ,2,1,1, ,2,5,1,60610,8,1960,2, ,1,2,1,2,2,2
010524,20160217,1,2,1, , ,1,1,2,2,2,2,4,5,9,2,1,1, ,1, , , , , ,4,2,2,1,2,1,2,1,2,2,1, ,1,2,2,2,1,5,3,5,5,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,1, ,1, ,1,3,6,9,1,1,3, ,1,2,1,1, ,2,5,1,60609,12,1937,2, ,9,1,9,1,2,2
014170,20160218,1,1,2,1,1, ,1,2,2,3,2,3,9,2,9,1,1, ,2, , , , , ,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,2,1,1,1,2, ,4, ,1,1,4,3,3,1,4, , ,1,3,1, ,2,5,2,60609,1,1998,4, ,1,4,1,1,3,3
000362,20160214,1,1,2,1,1, ,1,2,1,2,2,5,5,5,5,1,1, ,5, , , , , ,3,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,2,1,1,1,1,1,2, ,2,2,1, ,2,5,2,60608,8,1961,4, ,4,2,2,1,3,2
003533,20160214,1,1,2,1,1, ,1,1,1,2,1,2,5,2,2,3, , , , , , , , ,3,2,2,2,3,2,2,1,2,1,2,1,1,1,2,1,1,4,1,1,1,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,1,2, ,1, ,1,2,3,2,9,9,1,5, ,2,1,1, ,2,2,1,60608,10,1951,1, ,9,2,9,9,1,2
007636,20160215,1,1,1, , ,1,1,2,2,2,2,5,5,9,9,1,1, ,1, , , , , ,2,2,2,2,1,2,2,2,1,3,2,3,2,2,3,1,2,4,2,4,4,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1, ,1, ,3,5,9,1,1,3, ,1,2,1,1, ,3,5,1,60608,11,1946,4, ,1,1,1,1,3,2
021015,20160218,1,2,2,1,1, ,1,2,2,2,2,2,5,4,2,1,2, ,5, , , , , ,1,2,2,3,2,2,2,2,1,1,2,3,2,3,1,1,1,1,3,2,5,3,4,1,2,6, , , , , , ,0,1,0,0,0,1,0,0,0,1,1,1,1,1, ,2, ,2,6,1,1,2,1,1,3, ,1,5, ,3, ,5,2,60608,3,1986,1, ,4,4,2,1,1,2
021925,20160218,2,1,1, , ,1,1,2,2,2,2,4,5,9,9,1,1, ,5, , , , , ,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,1,2,1,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,3,3,1,2,1,1, , ,4,2,1,1,1,1,3, ,5,2,5, ,1,2,5,2,60608,13,1933,4, ,8,1,9,1,3,2
024710,20160220,2,1,1, , ,1,1,2,2,2,2,5,4,4,5,4, , , , , , , , ,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,4,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,1,1,1,1,1,1,1,5, ,2,1,1, ,2,5,2,60608,10,1951,4, ,2,2,1,1,3,2
031557,20160218,1,3,2,1,1, ,1,2,1,2,2,2,5,5,1,1,4, ,1, , , , , ,1,2,2,2,2,2,2,2,1,1,3, ,3,2,1,1,2,2,1,2,2,2,1,1,1, , , , , , , ,1,0,0,0,0,0,0,0,0,1,1,1,1,1, ,2,1, ,5,1,1,1,1,1,1, ,2,1,1, ,2,5,2,60608,2,1987,4, ,3,4,1,1,3,2
034173,20160219,1,1,1, , ,1,1,2,3,3,3,3,4,2,2,4, , , , , , , , ,2,3,2,1,3,1,2,3,2,1,2,2,2,2,1,1,3,3,2,3,3,1,5,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,4,3,2,1, ,2, ,3,5,3,2,3,1,3, ,1,2,1,2, , ,5,1,60608,13,1932,1, ,1,1,1,1,1,2
042310,20160219,1,1,1, , ,1,1,2,1,2,1,1,5,1,1,4, , , , , , , , ,2,2,2,2,1,2,2,3,2,3,2,2,2,2,1,3,1,3,2,4,4,1,1,1,7, , , , , , , ,0,0,0,0,0,0,1,0,0,1,2,1,1,1, ,1,1, ,6,2,1,3,1,3, ,4,2,4, ,1,2,5,1,60608,12,1941,5, ,2,1,1,1,3,2
050343,20160218,1,1,1, , ,1,1,2,1,2,3,5,4,9,1,1,2, ,1, , , , , ,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,3,2,1,1,2, , , , , , , ,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1, ,1, ,3,1,1,1,1,1,1, ,2,5, ,3, ,5,1,60608,2,1988,1, ,3,4,1,1,1,2
052542,20160220,1,1,1, , ,1,1,2,3,1,3,2,9,9,9,3, , , , , , , , ,5,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,5,5,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2, , ,1,5,6,9,9,9,4, , ,2,5, ,3, ,5,2,60608,5,1972,1, ,3,3,1,9,1,3
057243,20160219,1,1,1, , ,1,1,2,1,2,2,2,5,2,1,1,1, ,1, , , , , ,2,2,3,2,2,2,2,3,2,1,2,1,1,2,1,1,2,1,1,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,3,1, ,1,1, ,4,2,1,2,1,3, ,1,2,4, ,1,2,5,1,60608,11,1946,1, ,2,1,1,1,1,2
065659,20160220,1,1,1, , ,1,1,2,1,1,1,1,9,9,9,4, , , , , , , , ,5,3,3,3,3,3,3,3,3,3,3, ,3,3,3,3,3,5,3,5,5,3,6,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,4,5,3,3, ,5,5, ,3,2,1,9,9,1,5, ,3,6, ,1,3,5,2,60608,8,1957,2, ,8,2,9,9,2,3
003478,20160216,1,2,2,1,1, ,1,2,1,2,2,3,4,4,4,1,2, ,5, , , , , ,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,5,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1, ,1,1, ,2,3,2,3,1,2,1, ,1,3,1, ,2,5,1,60607,1,1996,3, ,5,4,2,1,3,2
008575,20160218,1,1,1, , ,1,1,1,2,2,2,3,2,9,5,3, , , , , , , , ,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,2,5,3,2,6,3,2,4, ,2,3,1, ,2,5,1,60607,8,1957,1, ,6,2,3,3,1,1
009662,20160216,1,3,2,1,1, ,1,1,2,2,2,1,9,9,1,1,1, ,1, , , , , ,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,2,5,3,2,3,1,1,1, ,2,5, ,3, ,5,2,60607,1,1992,1, ,8,4,9,1,1,3
009769,20160218,1,1,2,1,1, ,1,2,2,2,1,2,4,9,2,3, , , , , , , , ,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,3,1,3,1,8,5, , , , , , ,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2, ,2, ,6,3,2,8,8,1,1, ,2,2,1, ,2,5,2,60607,4,1980,1, ,7,3,4,9,1,2
011531,20160217,1,1,1, , ,1,1,1,1,3,2,1,4,2,2,1,1, ,1, , , , , ,3,2,3,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, ,1, ,6,2,1,3,1,1,1, ,2,4, ,1,2,5,2,60607,2,1988,1, ,5,4,2,1,1,2
018323,20160219,1,1,1, , ,1,1,1,1,1,2,2,3,5,3,1,2, ,5, , , , , ,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,3,2, ,1,1, ,5,1,1,3,1,1,1, ,2,3,2, , ,5,2,60607,1,1992,1, ,5,4,2,1,1,3
051238,20160218,1,1,1, , ,1,1,1,1,2,1,1,1,2,2,2, , , , ,1, ,1, ,3,1,1,1,1,2,1,1,1,1,1, ,1,1,1,1,1,2,1,3,2,1,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1, ,1, ,6,3,2,4,2,3, ,3,2,6, ,1,2,2,1,60607,10,1948,1, ,7,2,4,2,1,1
015361,20160218,1,1,1, , ,1,1,1,1,2,2,1,2,2,1,1,1, ,1, , , , , ,2,2,1,2,2,2,2,1,1,1,3, ,3,2,1,1,1,1,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1,1, ,6,3,2,3,1,3, ,1,2,4, ,2, ,5,2,60605,9,1955,1, ,7,2,4,1,1,1
017982,20160218,1,1,2,1,1, ,1,2,2,2,1,2,5,9,1,1,1, ,1, , , , , ,2,2,3,2,2,2,2,2,2,2,1, ,1,1,1,1,1,1,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,4,2,2, ,3, ,1,3,3,2,1,1,1,1, ,2,3,1, ,1,5,1,60605,10,1950,2, ,4,2,2,1,2,2
019990,20160217,1,1,1, , ,1,1,2,1,3,1,2,5,4,1,1,1, ,1, , , , , ,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,4,1,4, , , , , , , ,0,0,0,1,0,0,0,0,0,1,1,1,1,1, ,1,1, ,6,2,1,1,1,1,3, ,2,1,1, ,2,5,1,60605,9,1952,1, ,6,2,3,1,1,2
020217,20160217,1,1,1, , ,1,1,2,1,2,2,1,5,2,2,1,1, ,5, , , , , ,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,8, , , , , , ,0,1,0,0,0,0,0,1,0,1,1,1,1,1, ,2,1, ,6,1,1,1,1,1,2, ,2,4, ,2, ,5,2,60605,6,1971,5, ,9,3,9,1,3,2
045067,20160220,1,1,1, , ,1,1,2,1,2,2,2,5,5,2,1,1, ,3, , , , , ,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,4,1,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1, ,1,3,1,1,1,1,4, , ,1,2,1, ,2,5,1,60605,9,1952,1, ,6,2,3,1,1,2
068830,20160220,1,1,1, , ,1,1,1,2,2,2,3,4,4,2,2, , , , ,4, ,2, ,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,2,4,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,3,4,2,2, ,1,1, ,6,4,3,7,3,1,1, ,2,2,1, ,2,5,2,60605,6,1968,1, ,6,3,3,3,1,2
052457,20160219,1,1,1, , ,1,1,2,1,2,2,1,5,5,1,1,2, ,1, , , , , ,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,4,1,2,9, , , , , ,Teacher salary and pensions,0,1,0,0,0,0,0,0,1,1,1,1,1,1, ,1, ,1,6,1,1,1,1,1,3, ,1,4, ,1,2,5,1,60604,3,1984,1, ,6,4,3,1,1,2
009682,20160216,1,2,2,1,1, ,1,1,2,2,1,2,2,4,2,4, , , , , , , , ,3,2,2,2,2,2,2,1,2,2,1, ,1,1,1,1,1,1,1,1,1,1,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1, ,1, ,4,2,1,3,1,1,1, ,1,5, ,3, ,5,1,60602,9,1956,1, ,7,2,4,1,1,1
002063,20160215,1,1,1, , ,1,1,1,2,2,1,2,4,2,1,2, , , , ,4, ,1, ,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,3,2,1, ,1, ,1,5,3,2,5,3,4, , ,2,1,1, ,2,5,2,60601,7,1964,1, ,1,2,1,3,1,2
012185,20160217,1,1,1, , ,1,1,1,2,2,2,4,2,2,5,3, , , , , , , , ,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,1,2, , ,2,5,5,9,5,3,2,4, ,1,3,1, ,2,2,2,60601,10,1948,1, ,4,2,2,3,1,1
012668,20160217,1,1,1, , ,1,1,1,1,2,2,2,5,5,2,1,1, ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,4,2,2, ,1,1, ,6,1,1,2,1,3, ,3,2,1,1, ,1,5,1,60601,8,1960,2, ,7,2,4,1,2,2
019557,20160217,1,1,1, , ,1,1,2,1,2,1,2,1,2,1,1,1, ,5, , , , , ,3,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, , ,1,6,3,2,1,1,3, ,3,2,5, ,3, ,5,2,60601,7,1963,3, ,7,2,4,1,3,1
019563,20160219,1,1,2,1,1, ,1,1,2,2,1,2,3,3,9,4, , , , , , , , ,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,3,2,1,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1, , ,4,3,3,2,4,2,1,1, ,2,4, ,2, ,5,2,60601,3,1986,1, ,6,4,3,2,1,3
022380,20160217,1,1,1, , ,1,1,1,1,2,2,2,1,2,5,4, , , , , , , , ,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,4,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, ,1, ,6,6,9,9,9,1,2, ,3,4, ,9, ,5,2,60601,9,1953,1, ,7,2,4,9,1,1
040609,20160218,1,1,1, , ,1,1,2,2,2,2,1,5,4,3,1,2, ,1, , , , , ,3,2,1,2,2,2,2,2,1,2,1, ,1,1,1,1,1,1,1,1,1,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2, , ,2,6,3,2,2,1,3, ,4,2,5, ,1,2,5,1,60601,10,1948,1, ,9,2,9,1,1,2
055855,20160219,1,1,1, , ,1,1,1,1,2,2,1,5,4,1,1,4, ,1, , , , , ,3,2,2,2,2,2,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2,1, ,6,3,2,2,1,3, ,1,2,5, ,3, ,2,2,60601,13,1930,1, ,5,1,2,1,1,2
057878,20160219,1,1,1, , ,1,1,2,1,2,2,2,5,3,3,1,1, ,1, , , , , ,2,2,2,3,2,2,2,3,3,2,2,1,1,3,1,1,3,1,1,1,1,1,4,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5, , ,5,6,1,1,1,1,3, ,3,2,2,2, , ,5,1,60601,12,1941,1, ,5,1,2,1,1,2
068123,20160220,1,1,1, , ,1,1,2,2,2,2,1,5,4,2,4, , , , , , , , ,3,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,5,2,2,1, ,1, ,5,3,2,8,8,1,1, ,2,2,1, ,2,5,1,60601,8,1959,2, ,6,2,3,9,2,2
068671,20160220,1,1,1, , ,1,1,2,1,2,3,3,4,2,2,1,4, ,1, , , , , ,3,2,2,2,1,2,2,2,2,1,1, ,1,2,1,1,1,1,1,4,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3, ,3, ,5,3,2,2,1,3, ,3,2,1,1, ,2,5,2,60601,12,1941,2, ,4,1,2,1,2,2
008126,20160218,1,2,2,1,1, ,1,1,2,2,1,4,2,2,5,2, , , , ,6, ,1, ,3,2,1,2,2,1,2,3,1,1,2,1,1,1,1,1,2,2,1,1,3,1,4,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1, , ,1,3,3,2,7,3,1,1, ,1,5, ,2, ,5,1,60585,9,1956,1, ,4,2,2,3,1,1
000140,20160214,1,2,1, , ,1,1,1,2,2,2,2,2,4,5,2, , , , ,6, ,2, ,2,1,1,2,3,3,3,1,2,2,3, ,3,2,2,1,2,4,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,3,2,3, ,1,1, ,5,4,3,6,3,1,1, ,2,4, ,1,2,5,2,60565,7,1966,1, ,6,3,3,3,1,1
018635,20160217,1,2,1, , ,1,1,1,2,2,1,1,2,2,4,2, , , , ,1, ,1, ,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,1,3,4,2,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,2,1,1,2,2, , ,2,6,4,3,6,3,1,2, ,2,1,1, ,2,5,1,60565,9,1956,1, ,6,2,3,3,1,1
043505,20160220,1,2,1, , ,1,1,1,2,2,1,3,4,4,2,1,2, ,1, , , , , ,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,2,4,2,1,3, ,2, ,6,2,1,2,1,1,1, ,2,1,2, , ,5,2,60565,10,1948,3, ,9,2,9,1,3,2
065956,20160220,1,2,1, , ,1,1,2,1,2,1,1,5,2,2,1,1, ,1, , , , , ,2,2,2,3,1,2,2,2,2,1,2,3,2,2,1,1,3,2,2,2,3,2,4,1,5,6,6, , , , , ,0,0,0,0,1,1,0,0,0,2,1,1,2,3,3, ,3, ,2,3,2,3,1,3, ,2,2,1,1, ,2,5,2,60565,13,1936,1, ,2,1,1,1,1,2
003471,20160215,1,2,1, , ,1,1,2,1,1,1,2,2,2,2,4, , , , , , , , ,4,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,2,1,2,2,1,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2, , ,2,6,2,1,3,1,1,4, ,2,3,2, , ,5,2,60564,5,1972,3, ,6,3,3,1,3,1
014716,20160217,1,2,1, , ,1,1,1,1,2,1,1,2,5,1,1,1, ,1, , , , , ,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,2,1, ,5,2,1,3,1,3, ,1,2,4, ,1,2,5,2,60564,11,1943,1, ,5,1,2,1,1,1
014918,20160216,1,2,2,1,1, ,1,2,1,2,1,1,5,4,2,1,1, ,1, , , , , ,1,2,2,3,2,2,2,1,1,2,1, ,1,1,1,1,1,2,1,1,5,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,3,3, ,1,1, ,6,2,1,1,1,1,1, ,2,2,1, ,2,5,1,60564,5,1972,1, ,7,3,4,1,1,2
038899,20160220,1,2,1, , ,1,1,2,2,2,1,1,1,2,5,2, , , , ,4, ,1, ,3,2,2,1,1,2,2,1,1,1,2,1,1,2,2,3,1,2,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,5,3,2,5,3,3, ,5,2,4, ,1,2,5,2,60564,12,1941,1, ,4,1,2,3,1,1
061908,20160220,1,2,1, , ,1,1,1,2,2,1,2,2,1,4,4, , , , , , , , ,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,3, ,2,1, ,4,5,9,5,3,3, ,1,2,1,1, ,1,2,2,60564,13,1932,1, ,4,1,2,3,1,1
015170,20160218,1,2,2,1,1, ,1,2,2,2,1,1,4,4,2,1,1, ,3, , , , , ,3,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, ,1, ,2,2,1,3,1,4, , ,2,5, ,2, ,5,2,60563,1,1995,3, ,7,4,4,1,3,2
004731,20160217,1,2,1, , ,1,1,2,2,2,1,2,2,2,2,4, , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,2,3,1,4,1,6,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2, ,1,6,4,3,5,3,1,1, ,2,1,1, ,2,5,1,60561,12,1940,1, ,8,1,9,3,1,1
023465,20160218,1,2,1, , ,1,1,2,2,2,3,2,5,9,1,1,2, ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,5,3,5,1,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1, ,1, ,3,1,1,1,1,4, , ,2,4, ,1,2,5,1,60561,14,0,1, ,9,0,9,1,1,2
012582,20160216,1,2,2,1,1, ,1,1,2,2,2,3,1,4,5,2, , , , ,3, ,2, ,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,1, ,3, ,2,3,5,9,6,3,1,1, ,1,2,1, ,1,5,2,60560,6,1968,1, ,5,3,2,3,1,1
032221,20160217,1,2,1, , ,1,1,2,2,2,3,2,5,2,2,1,1, ,1, , , , , ,2,2,3,2,2,2,2,2,3,2,2,3,2,2,1,1,2,5,3,5,5,2,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,5,3,3, ,5, ,5,5,6,9,1,1,1,1, ,2,3,1, ,2,5,2,60560,7,1963,2, ,5,2,2,1,2,2
032108,20160217,1,2,1, , ,1,1,2,2,2,1,4,5,2,5,3, , , , , , , , ,2,2,1,2,1,3,2,1,1,2,2,3,2,2,1,2,2,2,1,2,2,1,4,1,8,5, , , , , , ,0,0,0,0,1,0,0,1,0,3,4,4,2,3, ,2, ,1,6,5,9,9,9,1,5, ,2,1,1, ,1,5,1,60559,4,1979,7, ,9,3,9,9,7,2
000182,20160217,1,2,1, , ,1,1,1,1,2,1,1,4,2,2,3, , , , , , , , ,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1, ,1,6,1,1,1,1,1,3, ,1,4, ,1,2,5,2,60558,5,1974,1, ,7,3,4,1,1,2
