id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,gen14_vote,gen14_poll,gen14_likelyvoter,gen14_enthus,gen14_house,gen14_housecol,gen14_house_other,gen14_gov,gen14_gov_col,gen14_gov_other,gen14_ussen,gen14_ussen_col,gen14_ussen_other,gen14_voter,gen14_victim,gen14_minwage,gen14_insbc,tax_inc_mil,redist_neutral,redist_commis,cf_lim_judg,cf_pub_judg,app_teapar,vote_teapar,ed_hscivics,ed_hscom,ed_mscom,gun_rts1,gun_rts2,gun_own,gun_concealsafe,gun_85percent,gun_bigmin,fix_deficit_il,tax_inc_temp,cops_makeup,cops_protect,cops_pro1,cops_rate,cops_rate1,cops_match,cops_mat1,cops_respond,cops_resp1,cops_mil,abort_leg,lg_rights,betteroff_now,beteroff_1yr,news_often,education,ideo_leans,ideology,party_leans,party_aff1,employ_time,employ_type,retired_type,relig_often,relig_1,relig_2,religion,born_again1,born_again,zip,age_cat,birth_yr,rac_eth1,rec_eth_other,neighborhood1,neighborhood,hhinc1,male,female,Generation,hhinc,party_aff,rac_eth
006762,1,1, , ,1,1,1,2,2,1,2,1,1,1,1,1,1, ,1,1, ,3,2, ,9,1,3,4,2,1,1,2,1,8,3,1,1,2,2, ,2,2,1,1,3,2,1,2,1,2,1,9,9,9,9,2,4,2,3,3,1,6,3,2,4,2,1,4, ,3,1, ,1,5,2,60611,11,1940,1, ,5,5,9,1,0,1,9,2,1
004226,3,2,1,1, ,1,1,2,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,2,9,3,3,1,1,1,2,3,8,2,3,2,9, ,1,1,8,1,1,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,3,2,6,4,3,7,3,3, ,3,4, ,1,1,5,2,62906,10,1948,1, ,5,5,7,1,0,2,4,3,1
004283,3,1, , ,1,1,2,1,1,3,2,1,1,1,1,1,1, ,3,2, ,3,2, ,1,2,1,1,1,9,1,1,1,4,5,1,1,1,2, ,2,1,2,9,2,2,1,9,9,9,9,9,9,9,9,2,1,1,1,1,1,6,2,1,1,1,3, ,1,5, ,1,1,5,2,62037,13,1927,1, ,5,5,8,0,1,1,9,1,1
006000,3,1, , ,1,1,1,2,2,1,5,1,1,1,1,9,9, ,9,9, ,9,9, ,4,1,3,9,1,9,3,9,4,8,2,1,3,3, ,1,1,1,9,9,2,3,2,2,1,2,1,9,9,2,1,1,3,4,2,3,1,1,4,3,5,3,3, ,1,2,1, ,1,2,1,62526,10,1945,1, ,6,6,2,1,0,1,1,3,1
003559,2,1, , ,1,1,2,2,2,3,2,1,1,1,1,9,9, ,9,9, ,3,2, ,2,1,1,1,2,1,1,1,3,4,1,3,4,4, ,2,2,2,1,3,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,3,4,5,3,2,3,1,2,4, ,4, ,2,2, , ,60516,8,1957,1, ,5,5,7,0,1,2,4,1,1
006446,3,1, , ,1,1,1,2,1,1,2,1,1,1,1,9,9, ,3,2, ,1,1, ,1,1,1,9,1,1,2,1,4,2,9,4,1,1, ,1,1,1,1,2,2,2,1,2,1,2,1,5,3,4,3,2,1,1,2,3,3,3,9,9,9,9,3, ,3,3,1, ,1,5,2,60585,10,1946,7, ,9,9,6,1,0,1,3,9,7
007197,3,1, , ,1,1,1,2,2,1,4,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,3,9,1,2,1,1,2,8,2,2,2,2,1, ,1,1,1,2,3,2,2,2,1,1,1,1,1,1,1,2,2,2,2,3,1,3,4,3,5,3,9, , ,4, ,1,1,5,2,60953,8,1955,1, ,5,5,1,1,0,2,1,3,1
007365,3,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,4,4,1,1,1,4,4,1,1,1,9,9,1, ,1,1,1,1,3,2,2,2,1,2,1,1,1,1,1,2,2,3,3,3,1,3,4,3,7,3,3, ,1,2,1, ,1,5,2,62298,12,1938,1, ,5,5,2,1,0,1,1,3,1
007449,3,1, , ,1,1,1,1,2,1,2,1,1,1,8,4,2, ,3,2, ,1,1, ,2,1,2,2,2,1,1,1,4,8,2,1,1,1,2, ,2,2,1,1,2,2,1,2,1,2,1,9,9,9,9,1,1,2,3,1,1,6,2,1,5,3,1,4, ,1,2, ,2, , ,60014,14,0,7, ,5,5,7,1,0,0,4,3,7
007512,3,1, , ,1,1,1,2,2,1,4,1,1,1,8,9,9, ,9,9, ,2,1, ,2,1,4,2,3,1,1,1,2,2,3,3,1,1,1, ,1,8,1,3,2,2,2,3,2,2,1,9,9,2,1,1,2,2,3,3,1,3,3,2,4,2,3, ,4,3,2, ,2, , ,61006,9,1952,7, ,5,5,3,1,0,2,1,2,7
007355,3,1, , ,1,1,2,2,2,1,4,1,1,1,1,4,2, ,1,1, ,1,1, ,1,3,3,4,2,2,1,1,1,2,3,1,1,1,1, ,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,3,4,3,5,3,3, ,3,1,1, ,1,5,2,62522,12,1938,1, ,2,2,2,0,1,1,1,3,1
007527,3,1, , ,1,1,2,1,1,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,2,1,3,1,1,3,2,2,4,2,2,1,1,2, ,2,2,2,2,1,1,1,1,2,1,2,1,4,3,1,1,1,2,3,2,3,1,2,3,2,7,3,3, ,1,1,1, ,1,3,1,61761,13,1923,1, ,5,5,1,0,1,1,1,3,1
008226,3,1, , ,1,1,2,2,2,1,3,1,1,1,2,4,2, ,1,1, ,1,1, ,1,1,4,4,2,2,3,1,9,2,3,1,2,3, ,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,5,4,3,7,3,3, ,1,4, ,1,1,5,2,62711,10,1945,1, ,5,5,5,0,1,1,2,3,1
008221,2,1, , ,1,1,2,2,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,4,2,1,1,1,2,3,2,2,3,5,1,3,3, ,2,2,2,1,2,3,2,1,2,1,1,1,1,1,1,1,2,2,1,3,3,1,4,2,1,1,1,3, ,4,5, ,1,1,5,2,60091,10,1947,1, ,5,5,6,0,1,2,3,1,1
009003,2,1, , ,1,1,2,3,3,1,1,2,1,2,2,9,9, ,4,2, ,9,9, ,1,1,1,4,1,1,1,1,2,4,5,1,3,4, ,2,2,2,9,9,3,1,9,1,1,9,9,2,1,9,9,2,3,3,3,3,4,6,3,2,4,2,1,3, ,1,1, ,1,5,2,60134,6,1968,1, ,5,5,7,0,1,3,4,2,1
008605,2,1, , ,1,1,2,2,2,2,3,1,1,1,2,9,9, ,2,1, ,2,1, ,3,2,3,2,2,3,1,2,3,3,4,1,1,1,9, ,9,2,1,1,3,2,2,2,1,2,1,9,9,1,1,2,1,4,3,3,2,5,2,1,4,2,1,1, ,5, ,1,1,5,2,60630,8,1957,1, ,5,5,9,0,1,2,9,2,1
008886,2,1, , ,1,1,2,2,2,1,1,1,1,1,1,1,1, ,9,9, ,3,2, ,1,2,2,2,1,2,1,1,1,4,5,3,2,3,2, ,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,6,2,1,1,1,1,3, ,1,1, ,1,5,2,60091,9,1954,1, ,5,5,7,0,1,2,4,1,1
001996,2,1, , ,1,1,1,2,2,2,3,1,1,1,2,9,9, ,9,9, ,9,9, ,1,2,1,1,1,2,1,1,2,4,5,1,3,4,2, ,2,2,2,2,3,1,1,4,2,2,1,5,3,2,1,2,1,2,2,2,1,5,1,1,9,9,3, ,1,2,1, ,1,5,2,60409,5,1971,7, ,2,2,9,1,0,3,9,9,7
007218,3,2,1,1, ,1,1,2,2,3,3,1,3,2,8,9,9, ,5,3, ,5,3, ,2,2,2,2,1,9,1,1,9,2,3,1,2,2, ,1,1,8,2,2,3,3,1,9,9,9,9,9,9,9,9,2,4,2,3,1,4,4,3,2,8,8,1,3, ,5, ,8,8, , ,62901,5,1974,1, ,2,2,3,1,0,3,1,9,1
007432,3,2,1,1, ,1,1,2,2,2,3,1,1,1,9,1,1, ,3,2, ,3,2, ,3,4,1,1,1,9,2,9,9,9,9,4,2,3,2, ,2,8,1,1,3,3,2,3,2,3,2,5,3,1,1,2,3,3,3,1,2,2,9,9,1,1,4, , ,5, ,3,3, , ,62201,7,1963,2, ,1,1,8,1,0,2,9,1,2
007530,3,2,1,1, ,1,2,2,3,1,2,1,1,1,8,1,1, ,3,2, ,3,2, ,9,9,2,2,1,2,3,9,9,3,5,2,2,2,2, ,2,1,2,2,2,1,1,3,2,2,1,9,9,2,1,1,1,1,1,3,2,2,9,9,5,3,3, ,4,5, ,2,2, , ,62703,8,1956,1, ,1,1,8,0,1,2,9,3,1
008352,3,2,1,1, ,1,1,3,1,2,5,1,3,2,2,1,1, ,1,1, ,3,2, ,2,2,1,1,1,2,1,2,2,1,2,1,3,3,2, ,2,2,2,3,3,2,1,4,2,3,2,4,3,4,3,2,3,3,2,1,2,3,3,2,8,8,1,4, ,3,1, ,1,5,2,62466,2,1985,1, ,5,5,5,1,0,4,2,9,1
008821,3,2,1,1, ,1,2,2,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,2,2,1,3,2,2,1,2,3,1,1,1,4,4, ,1,1,1,2,2,3,2,2,2,1,2,1,4,3,1,1,1,2,2,3,3,1,3,4,3,7,3,4, , ,2,1, ,1,2,1,62002,8,1957,1, ,2,2,5,0,1,2,2,3,1
008679,2,1, , ,1,1,2,1,2,1,1,1,1,1,1,1,1, ,3,2, ,3,2, ,2,1,1,1,1,2,1,1,1,4,5,1,1,1,2, ,2,2,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,1,5,2,1,1,1,3, ,3,4, ,1,1,5,2,60201,11,1944,1, ,5,5,3,0,1,1,1,1,1
008536,2,1, , ,1,1,1,1,1,1,2,2,3,2,1,1,1, ,3,2, ,3,2, ,1,3,1,4,1,3,1,3,3,8,4,3,1,1, ,2,2,2,1,2,1,1,2,2,1,3,2,2,1,2,1,2,2,1,1,3,1,2,2,1,3,1,4, , ,1,2, ,2, , ,60561,1,1994,3, ,5,5,4,1,0,4,2,1,3
010068,2,1, , ,1,1,1,2,2,1,2,1,3,2,2,9,9, ,9,9, ,9,9, ,4,1,1,4,1,9,1,4,1,3,5,2,2,2, ,2,2,2,1,9,2,2,2,1,1,1,1,9,9,1,1,9,2,2,3,3,1,5,3,2,4,2,3, ,4,1,1, ,1,5,2,60525,13,1932,1, ,5,5,4,1,0,1,2,2,1
009502,3,1, , ,1,1,1,2,2,2,4,2,1,2,2,4,2, ,9,9, ,9,9, ,4,9,4,3,2,4,2,9,2,1,2,4,4,4,9, ,9,9,9,9,4,1,2,2,1,1,1,9,9,1,1,1,2,4,3,2,1,3,1,1,8,8,1,1, ,5, ,1,1,5,2,61021,7,1960,1, ,5,5,4,1,0,2,2,9,1
009657,2,1, , ,1,1,2,2,2,1,2,1,1,1,8,4,2, ,1,1, ,1,1, ,3,9,3,3,1,3,3,9,9,8,5,2,3,3,2, ,2,1,1,2,5,3,2,1,1,1,1,2,1,2,1,9,3,2,3,2,1,2,5,3,7,3,3, ,9,1,1, ,1,5,2,60464,13,1931,1, ,5,5,1,0,1,1,1,3,1
009922,2,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,3,2, ,9,9, ,1,1,1,1,1,1,3,1,4,4,5,1,1,1, ,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,6,4,3,1,1,3, ,3,1,1, ,1,5,2,60452,12,1935,1, ,5,5,3,1,0,1,1,1,1
009832,3,1, , ,1,1,1,2,2,3,3,1,1,1,1,4,2, ,1,1, ,1,1, ,3,9,4,4,2,3,1,2,3,2,2,3,3,3, ,1,1,1,1,3,2,2,1,2,1,2,1,1,1,1,1,1,3,3,3,2,2,6,5,3,6,3,2,3, ,1,1, ,1,2,1,60936,10,1946,1, ,5,5,7,1,0,1,4,3,1
010290,3,1, , ,1,1,1,1,2,3,4,9,2,2,2,9,9, ,9,9, ,9,9, ,1,2,4,1,1,2,1,2,2,9,9,2,3,3,1, ,1,2,1,9,2,2,1,5,2,5,2,9,9,5,3,2,2,3,2,2,1,3,4,3,4,2,4, , ,5, ,3,3, , ,61010,8,1957,1, ,5,5,1,1,0,2,1,2,1
009539,3,1, , ,1,1,1,1,2,2,2,1,1,1,8,9,9, ,1,1, ,5,3, ,9,9,3,1,1,2,1,2,2,4,4,3,3,3,1, ,1,1,2,3,2,1,2,3,2,3,2,9,9,9,9,2,2,1,3,3,1,6,4,3,8,8,1,1, ,5, ,3,3, , ,60585,6,1969,1, ,5,5,6,1,0,3,3,9,1
010356,3,1, , ,1,1,2,1,1,1,3,1,1,1,2,1,1, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,9,9,1,1,1,1, ,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,2,1,1,4, , ,1,1, ,1,2,1,62959,12,1936,1, ,5,5,2,0,1,1,1,1,1
001572,2,2,1,1, ,1,1,2,2,2,4,1,1,1,2,9,9, ,9,9, ,9,9, ,2,1,1,2,1,2,1,2,3,1,9,1,1,1,1, ,1,1,1,1,3,2,2,2,1,3,2,2,1,2,1,1,4,1,3,2,1,4,3,2,4,2,1,3, ,4, ,2,2, , ,99999,4,1976,1, ,5,5,5,1,0,3,2,2,1
010762,3,1, , ,1,1,2,1,2,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,4,4,1,1,1,2,1,1,4,4,5,1,1,1,2, ,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,1,2,4,3,1,1,3, ,4,1,1, ,1,4,1,61032,12,1936,1, ,5,5,3,0,1,1,1,1,1
010815,3,1, , ,1,1,1,2,2,1,4,1,1,1,1,4,2, ,1,1, ,1,1, ,4,2,4,9,2,4,1,9,4,2,3,2,4,4, ,1,1,1,9,3,1,2,2,2,1,2,1,2,1,2,1,2,1,4,2,3,1,5,5,3,7,3,1,1, ,1,1, ,1,5,2,62305,9,1954,1, ,5,5,9,1,0,2,9,3,1
008664,2,1, , ,1,1,2,2,2,3,2,1,1,1,1,4,2, ,1,1, ,9,9, ,2,9,2,3,1,2,2,1,3,8,2,2,2,2,2, ,2,8,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,3,9,1,5,4,3,6,3,3, ,1,2,1, ,1,5,2,60187,13,1931,1, ,5,5,9,0,1,1,9,3,1
010747,2,1, , ,1,1,1,2,2,3,2,1,1,1,2,4,2, ,1,1, ,1,1, ,1,2,1,3,2,1,2,3,4,2,2,2,2,2, ,1,1,8,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,3,5,4,3,8,8,1,1, ,1,1, ,1,5,2,60134,7,1962,1, ,5,5,6,1,0,2,3,9,1
000721,2,1, , ,1,1,2,1,2,1,3,2,2,2,2,1,1, ,9,9, ,3,2, ,2,2,2,2,1,2,3,2,2,3,4,1,3,3, ,2,2,2,1,1,3,3,2,1,1,1,1,9,9,9,9,2,3,1,3,3,3,5,3,2,2,1,1,1, ,1,1, ,1,5,2,60133,9,1953,1, ,4,4,4,0,1,2,2,1,1
009334,2,1, , ,1,1,2,2,2,1,4,1,1,1,1,1,1, ,3,2, ,3,2, ,2,2,2,2,1,3,3,3,2,4,5,1,1,1,2, ,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,3,2,1,1,1,3, ,1,4, ,2,2, , ,60062,13,1926,1, ,5,5,4,0,1,1,2,1,1
007969,1,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,2,2,2,2,1,3,2,8,9,1,1,1, ,9,9,9,1,2,1,2,2,1,1,1,1,1,1,1,1,2,4,1,2,9,1,5,3,2,7,3,1,4, ,1,1, ,1,5,2,60611,9,1952,1, ,9,9,9,0,1,2,9,3,1
000616,3,2,1,1, ,1,1,2,2,2,3,2,2,2,2,4,2, ,1,1, ,1,1, ,2,2,3,3,1,1,1,2,2,8,4,1,1,4, ,1,1,2,2,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,2,5,4,3,6,3,1,1, ,5, ,1,1,5,2,61432,5,1974,1, ,5,5,6,1,0,3,3,3,1
011285,1,1, , ,1,1,1,1,1,1,2,1,2,2,2,1,1, ,3,2, ,3,2, ,1,2,1,9,1,2,1,1,1,4,5,1,1,1, ,2,2,2,2,3,1,1,1,2,1,2,1,2,1,1,1,2,2,1,3,3,4,5,1,1,1,1,1,3, ,5, ,3,3, , ,60680,10,1947,7, ,4,4,4,1,0,2,2,1,7
011635,1,1, , ,1,1,2,1,1,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,4,1,1,1,4,5,1,2,4, ,2,2,2,1,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,3,3,2,1,1,3, ,1,1,1, ,1,5,2,60616,12,1936,1, ,5,5,2,0,1,1,1,1,1
011362,3,2,1,1, ,1,1,2,3,3,3,2,1,2,2,3,2, ,2,1, ,3,2, ,9,1,1,4,1,2,1,2,2,8,3,2,2,2, ,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3, ,3,3,2, ,2, , ,61604,9,1954,1, ,2,2,2,1,0,2,1,1,1
011805,1,1, , ,1,1,2,1,2,2,1,1,1,1,8,1,1, ,1,1, ,4,2, ,1,1,1,1,1,9,3,1,1,4,5,2,2,3, ,2,2,2,1,3,1,1,1,1,1,1,1,1,1,9,9,2,1,1,3,3,1,5,2,1,1,1,1,1, ,5, ,2,2, , ,60611,7,1963,7, ,5,5,7,0,1,2,4,1,7
007809,1,2,1,1, ,1,2,1,1,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,4,2,1,1,1,4,2,1,3,4,5,3,1,1,2, ,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,3,1,2,6,3,2,1,1,3, ,1,2,1, ,1,1,1,60649,7,1961,2, ,1,1,2,0,1,2,1,1,2
008644,2,1, , ,1,1,1,1,2,1,1,1,2,2,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,1,4,5,1,2,3, ,2,2,8,2,3,3,2,1,1,1,1,1,9,9,9,9,2,1,1,3,1,1,3,1,1,1,1,1,1, ,5, ,3,3, , ,60124,7,1964,1, ,5,5,6,1,0,2,3,1,1
014537,3,1, , ,1,1,1,2,2,1,2,1,1,1,2,4,2, ,1,1, ,1,1, ,4,2,3,4,2,4,1,1,4,1,1,1,4,4, ,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,9,2,3,3,3,1,6,4,3,7,3,3, ,1,1,1, ,1,5,2,60423,10,1945,1, ,5,5,5,1,0,1,2,3,1
015794,3,1, , ,1,1,2,2,3,1,3,2,1,2,2,9,9, ,9,9, ,9,9, ,1,2,1,1,1,9,3,3,2,4,5,1,2,2, ,2,2,2,1,2,5,2,1,2,1,2,1,9,9,9,9,2,1,1,2,3,1,4,3,2,4,2,3, ,4,5, ,1,1,5,2,62711,13,1923,1, ,5,5,1,0,1,1,1,2,1
012506,3,2,1,1, ,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,3,4,2,3,1,3,2,1,2,3,2,3, ,1,1,1,9,3,3,2,2,1,1,2,1,1,1,2,1,2,3,2,3,3,1,5,4,3,1,1,3, ,4,4, ,1,1,5,2,62535,12,1937,1, ,5,5,9,1,0,1,9,1,1
014132,3,2,1,1, ,1,2,1,2,2,3,1,1,1,1,1,1, ,3,2, ,1,1, ,1,9,3,1,2,3,3,1,1,4,5,1,4,4, ,1,1,2,1,3,1,2,9,3,2,3,2,4,3,4,3,9,3,1,1,3,2,5,3,2,2,1,1,3, ,1,1, ,1,5,2,62672,6,1968,1, ,6,6,5,0,1,3,2,1,1
014898,3,2,1,1, ,1,1,1,2,2,5,1,1,1,1,1,1, ,3,2, ,3,2, ,2,2,1,2,2,2,1,3,2,4,5,1,3,3,2, ,2,2,2,4,1,1,2,5,2,5,2,1,1,1,1,1,1,2,2,3,1,2,2,1,2,1,1,4, ,5, ,1,1,5,2,61111,6,1969,1, ,5,5,2,1,0,3,1,1,1
014374,2,1, , ,1,1,2,2,2,2,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,2,1,9,3,8,4,2,1,1, ,1,1,1,1,3,2,2,2,2,1,2,1,2,1,2,1,2,2,1,3,3,2,2,3,2,2,1,1,1, ,3,1, ,1,5,2,60642,4,1979,4, ,4,4,6,0,1,3,3,1,3
016730,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,2,3,3,2,2,2,2,2,3,1,1,3, ,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,2,4,3,6,3,3, ,1,1,1, ,1,5,2,60617,12,1938,1, ,3,3,4,1,0,1,2,3,1
017718,2,1, , ,1,1,1,3,3,2,3,1,1,1,8,1,1, ,3,2, ,3,2, ,2,9,1,1,2,1,2,1,4,4,5,1,1,1,2, ,2,2,1,1,5,2,2,3,2,2,1,2,1,2,1,1,2,1,3,1,1,1,2,1,1,1,1,3, ,5, ,1,1,1,1,60621,10,1948,2, ,1,1,2,1,0,2,1,1,2
016599,2,2,1,1, ,1,2,3,2,1,2,1,1,1,2,9,9, ,9,9, ,9,9, ,9,2,2,1,3,9,1,2,9,4,5,2,2,3, ,9,9,2,9,9,3,2,1,2,1,2,1,2,1,1,1,2,1,1,3,3,1,6,3,2,8,8,1,4, ,5, ,1,1,5,2,60201,10,1948,1, ,6,6,4,0,1,2,2,9,1
017814,3,2,1,1, ,1,1,1,1,1,2,3,3,2,2,1,1, ,3,2, ,3,2, ,2,2,1,2,1,2,1,2,2,8,2,2,3,3, ,1,1,1,1,3,2,1,2,3,2,2,1,2,1,1,1,2,2,1,3,1,2,1,2,1,2,1,2,4, ,4, ,3,3, , ,60152,14,0,7, ,9,9,9,1,0,0,9,1,7
012977,3,1, , ,1,1,2,2,2,2,3,1,1,1,2,9,9, ,9,9, ,9,9, ,1,1,1,1,1,2,1,1,1,8,9,1,3,4, ,2,2,2,1,1,3,2,2,3,2,3,2,9,9,1,1,9,2,2,2,2,1,3,4,3,3,1,1,2, ,3,1, ,1,5,2,62206,10,1947,1, ,2,2,3,0,1,2,1,1,1
017168,3,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,1,9,2,1,1,2,1,2,1,1,4,1,2,1, ,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,4,4,3,4,2,1,1, ,1,2, ,2, , ,60954,13,1931,1, ,1,1,8,1,0,1,9,2,1
015195,1,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,3,2, ,3,2, ,1,1,1,1,1,2,2,1,2,4,5,1,1,1,2, ,2,8,9,1,3,1,2,2,1,1,1,5,3,2,1,2,1,1,1,1,1,6,1,1,1,1,3, ,4,5, ,2,2, , ,60610,6,1969,1, ,5,5,9,1,0,3,9,1,1
015982,3,1, , ,1,1,1,2,2,2,3,1,1,1,2,9,9, ,2,1, ,1,1, ,9,4,2,1,1,2,1,2,2,8,9,1,1,1, ,2,2,9,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,5,3,2,4,2,3, ,1,1,1, ,1,5,2,62563,11,1943,1, ,5,5,5,1,0,1,2,2,1
017372,3,1, , ,1,1,1,1,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,3,2,2,4,1,2,1,2,2,4,1,1,2,2,2, ,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,1,3,1,1,6,2,1,1,1,3, ,1,3,1, ,1,5,2,61548,11,1940,1, ,5,5,3,1,0,1,1,1,1
012654,3,1, , ,1,1,2,2,2,1,3,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,3,2,1,3,2,2,3,8,4,1,2,2,1, ,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,2,4,3,7,3,1,3, ,2,1, ,1,5,2,61523,8,1957,1, ,5,5,4,0,1,2,2,3,1
014804,3,1, , ,1,1,2,2,2,1,3,1,2,2,2,4,2, ,1,1, ,1,1, ,1,9,2,9,2,2,1,2,3,8,5,1,1,1, ,9,9,2,1,1,1,1,2,1,1,1,1,9,9,3,2,2,4,2,3,3,1,2,3,2,9,9,3, ,1,1,1, ,1,5,2,62234,10,1945,1, ,5,5,3,0,1,1,1,9,1
017903,3,1, , ,1,1,2,2,2,2,3,1,1,1,8,1,1, ,3,2, ,3,2, ,9,4,1,3,2,3,2,9,2,8,5,2,4,4, ,1,1,2,9,2,3,2,1,4,2,9,9,9,9,4,3,2,3,1,2,3,4,2,3,2,4,2,3, ,3,4, ,1,1,5,2,62040,12,1938,1, ,5,5,1,0,1,1,1,2,1
012856,2,1, , ,1,1,1,2,2,3,2,1,1,1,8,4,2, ,1,1, ,1,1, ,2,1,2,3,1,2,1,3,3,8,4,1,3,3,1, ,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,3,3,1,4,3,2,5,3,3, ,1,2,1, ,1,5,2,60462,12,1936,1, ,6,6,9,1,0,1,9,3,1
014852,2,1, , ,1,1,2,2,2,2,3,3,3,2,2,4,2, ,1,1, ,1,1, ,2,1,3,9,1,2,2,2,2,8,3,1,2,2, ,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,4,3,6,3,1,2, ,5, ,1,1,5,2,60096,6,1968,1, ,5,5,5,0,1,3,2,3,1
012067,1,1, , ,1,1,2,2,2,2,2,1,3,2,2,1,1, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,4,5,1,1,1,2, ,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,6,1,1,2,1,3, ,2,1,1, ,1,5,2,60610,10,1949,1, ,2,2,1,0,1,2,1,1,1
014390,3,2,1,1, ,1,2,2,2,2,3,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,4,3,2,2,1,3,2,2,2,1,1,2, ,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,3,3,3,5,4,3,7,3,1,1, ,1,1, ,1,5,2,61061,4,1979,1, ,5,5,4,0,1,3,2,3,1
015092,3,2,1,1, ,1,2,2,2,1,2,1,3,2,2,9,9, ,9,9, ,1,1, ,2,2,2,2,2,2,1,3,2,8,3,3,3,2, ,1,1,8,1,2,2,2,2,2,1,2,1,2,1,2,1,2,3,2,2,2,1,3,4,3,6,3,2,9, ,3,1, ,1,2,1,99999,5,1973,1, ,9,9,9,0,1,3,9,3,1
016207,3,2,1,1, ,1,1,1,2,1,3,1,3,2,8,1,1, ,1,1, ,9,9, ,4,2,1,1,1,9,3,2,9,8,3,3,4,3, ,1,1,1,1,2,3,1,2,2,1,2,1,3,2,1,1,1,2,1,3,3,2,3,3,2,2,1,1,1, ,4, ,1,1,5,2,61115,2,1985,1, ,5,5,2,1,0,4,1,1,1
012222,2,1, , ,1,1,1,1,1,1,2,3,2,2,8,1,1, ,3,2, ,3,2, ,9,2,3,9,1,9,1,9,2,8,9,2,2,1,9, ,9,1,9,2,4,3,2,3,2,3,2,2,1,3,2,9,2,1,3,3,1,2,2,1,2,1,2,4, ,3,2, ,2, , ,60475,1,1994,1, ,5,5,3,1,0,4,1,1,1
